datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 09:30:00,48.418,0.299,0.500,101.600,60.593,101.600,1.170,1.720,0.100,-1.530,0.160,-4.042,1.461,-0.026,0.368,0.720,-0.205,1.195,-0.003,-0.982,-0.094,0.441,1.456,1.511,1.419,68.344,79.198,51.462,0.358,0.178,0.141,1.758,1.862,78.465,78.465,0.015,1.004,1.013,0.983,0.960,1.002,0.209,0.451,-0.027,-0.064,0.028,0.193,0.510,1.609,1.324,0.911,0.811,80.390,80.390,80.390,79.950,76.400,78.680,79.030,79.030,0.476,-0.190,1.274,-0.050,0.431,1.719,1.586,1.394,0.371,0.178,-0.046,1
2010-06-02 10:00:00,48.287,0.298,0.000,144.000,60.426,144.000,0.790,2.540,-0.500,-2.550,0.330,-3.999,1.551,0.002,0.224,0.702,0.367,1.593,-0.176,-0.980,-0.099,0.448,1.457,1.514,1.421,70.580,81.871,52.085,0.360,0.179,0.142,1.755,1.860,79.774,79.774,0.010,1.002,1.014,0.984,0.960,1.002,0.179,0.459,-0.017,-0.066,0.029,0.114,0.427,1.459,1.323,0.907,0.801,80.390,80.390,80.220,79.850,76.400,78.950,79.030,79.360,0.578,0.391,1.232,-0.217,0.414,1.232,1.248,1.277,0.405,-0.124,-0.196,1
2010-06-02 10:30:00,48.287,0.298,0.000,173.200,60.426,173.200,0.400,2.700,-0.510,-2.270,0.270,-3.953,1.607,0.029,0.067,0.733,-0.655,1.660,-0.177,-0.979,-0.104,0.446,1.456,1.515,1.420,69.462,80.535,42.892,0.360,0.181,0.145,1.749,1.856,80.489,80.489,0.005,1.001,1.014,0.985,0.960,1.001,0.140,0.466,-0.012,-0.069,0.029,0.026,0.409,1.349,1.326,0.904,0.795,80.390,80.390,80.220,79.790,76.400,79.030,79.030,79.580,0.629,-0.483,1.217,-0.248,0.427,1.327,1.275,1.354,0.638,0.021,-0.088,1
2010-06-02 11:00:00,48.418,0.299,-0.100,256.000,60.593,256.000,0.180,3.250,-0.720,-1.880,0.430,-3.895,1.640,0.056,-0.012,1.028,0.330,1.916,-0.236,-0.977,-0.108,0.432,1.450,1.515,1.417,75.821,88.137,65.196,0.371,0.184,0.148,1.743,1.852,80.907,80.907,0.002,1.000,1.014,0.985,0.960,1.001,0.079,0.481,-0.011,-0.072,0.028,0.045,0.430,1.209,1.323,0.904,0.792,80.390,80.390,79.950,79.950,76.400,79.030,79.030,79.580,0.789,0.298,1.102,-0.382,0.549,1.284,1.492,1.322,0.637,0.152,0.170,1
2010-06-02 11:30:00,48.483,0.299,-0.100,330.800,60.669,330.800,0.560,3.240,-1.120,-1.610,0.640,-3.834,1.692,0.206,-0.022,1.273,0.563,1.890,-0.347,-0.975,-0.113,0.425,1.433,1.510,1.414,77.771,88.638,66.667,0.385,0.181,0.153,1.737,1.848,81.540,81.540,0.007,1.000,1.013,0.986,0.960,1.001,0.071,0.509,-0.018,-0.075,0.028,0.069,0.387,1.109,1.327,0.893,0.791,80.390,80.390,80.010,80.010,76.400,79.030,79.030,79.630,1.013,0.453,1.020,-0.529,0.419,1.354,1.570,1.386,0.622,0.163,0.268,1
2010-06-02 12:00:00,48.418,0.299,-0.100,379.200,60.593,379.200,0.560,2.860,-0.780,-1.830,0.600,-3.778,1.758,0.186,-0.009,1.075,-0.171,1.684,-0.250,-0.972,-0.118,0.421,1.422,1.508,1.411,80.974,87.803,64.216,0.400,0.178,0.158,1.731,1.844,82.400,82.400,0.007,1.000,1.013,0.987,0.960,1.001,0.099,0.534,-0.022,-0.076,0.029,0.056,0.264,1.070,1.335,0.894,0.787,80.390,80.390,80.010,80.010,76.400,79.030,79.360,79.740,0.922,-0.172,1.087,-0.381,0.408,1.241,1.491,1.317,0.631,0.170,0.277,1
2010-06-02 12:30:00,48.385,0.299,0.200,399.600,60.548,399.600,0.670,2.740,-0.790,-1.830,0.250,-3.727,1.819,0.061,0.004,1.014,-0.539,1.611,-0.252,-0.970,-0.122,0.423,1.412,1.503,1.407,76.854,83.208,50.735,0.417,0.175,0.164,1.725,1.840,83.166,83.166,0.008,1.000,1.013,0.987,0.959,1.001,0.109,0.556,-0.028,-0.078,0.028,0.033,0.143,1.023,1.329,0.897,0.786,80.390,80.390,80.010,79.960,76.400,79.030,79.580,79.630,0.804,-0.500,1.092,-0.368,0.370,1.478,1.623,1.440,0.642,0.314,0.292,1
2010-06-02 13:00:00,48.515,0.299,0.000,463.600,60.715,463.600,-0.050,2.910,-0.240,-1.670,1.820,-3.674,1.877,0.074,0.003,1.192,0.167,1.679,-0.092,-0.968,-0.127,0.407,1.396,1.502,1.405,83.745,90.894,73.284,0.434,0.171,0.171,1.719,1.837,83.910,83.910,-0.001,1.000,1.013,0.988,0.959,1.001,0.106,0.585,-0.031,-0.082,0.029,0.046,0.173,0.904,1.332,0.898,0.785,80.390,80.390,80.060,80.060,76.400,79.030,79.580,79.630,0.913,0.510,1.133,-0.171,0.278,1.639,1.634,1.545,0.289,0.101,0.257,0
2010-06-02 13:30:00,48.581,0.300,0.000,552.400,60.798,552.400,-0.050,3.020,-0.350,-1.220,1.810,-3.614,1.872,0.269,0.113,1.409,0.756,1.717,-0.123,-0.965,-0.131,0.305,1.373,1.501,1.402,85.843,93.233,91.597,0.444,0.161,0.175,1.712,1.832,82.887,82.887,-0.001,1.001,1.013,0.989,0.959,1.000,0.046,0.608,-0.036,-0.088,0.030,0.097,0.241,0.767,1.336,0.899,0.786,80.390,80.220,80.120,80.120,76.400,79.030,79.630,79.790,0.942,1.128,1.107,-0.207,0.354,1.656,1.752,1.566,0.345,0.131,0.301,1
2010-06-02 14:00:00,48.548,0.300,0.100,604.800,60.753,604.800,0.050,2.680,-0.250,-1.560,1.860,-3.561,1.859,0.307,0.172,1.348,0.230,1.536,-0.093,-0.962,-0.136,0.300,1.358,1.500,1.400,83.371,90.476,87.518,0.452,0.149,0.179,1.703,1.827,81.323,81.323,0.001,1.002,1.012,0.989,0.959,1.000,-0.026,0.623,-0.042,-0.094,0.031,0.093,0.230,0.740,1.336,0.900,0.785,80.390,80.120,80.120,80.120,76.400,79.030,79.630,79.960,1.038,0.110,1.184,-0.125,0.253,1.551,1.695,1.439,0.622,0.162,0.287,0
