datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 09:30:00,66.367,0.475,0.100,16.000,83.454,16.000,0.300,4.200,0.090,2.300,5.610,-3.343,5.285,-0.359,-0.208,0.302,-0.486,1.165,-0.170,-0.736,-0.860,0.429,2.211,2.904,2.384,90.786,88.507,25.471,0.343,0.046,0.302,2.571,2.574,94.165,94.165,0.004,0.998,1.039,0.999,0.956,0.964,0.222,1.512,-0.009,0.220,0.204,0.194,0.387,0.918,1.089,1.106,1.007,75.860,75.860,75.470,75.280,68.580,74.750,74.880,74.880,0.176,-0.326,1.013,-0.058,0.402,2.129,3.273,2.451,0.659,0.201,0.189,1
2010-06-02 10:00:00,66.540,0.477,0.200,48.400,83.665,48.400,-0.340,5.520,0.040,2.210,6.170,-3.230,5.265,-0.294,-0.243,0.674,0.405,1.542,-0.175,-0.727,-0.860,0.300,2.202,2.900,2.384,92.474,90.614,30.272,0.335,0.047,0.300,2.546,2.562,92.905,92.905,-0.004,0.998,1.038,1.001,0.956,0.965,0.057,1.449,0.003,0.214,0.201,0.226,0.498,0.852,1.070,1.104,1.004,75.860,75.860,75.470,75.280,68.580,74.880,74.880,74.970,0.515,1.650,1.073,-0.032,0.301,1.918,2.764,2.466,0.652,0.191,0.147,0
2010-06-02 10:30:00,66.713,0.478,-0.100,70.000,83.887,70.000,-0.260,5.880,0.470,1.950,5.900,-3.112,5.218,-0.087,-0.205,0.692,1.430,1.632,-0.103,-0.718,-0.860,0.289,2.203,2.894,2.383,95.521,94.414,58.503,0.321,0.047,0.301,2.521,2.549,90.913,90.913,-0.003,0.998,1.036,1.002,0.956,0.965,-0.058,1.389,0.017,0.204,0.197,0.193,0.559,0.783,1.074,1.104,1.000,75.860,75.860,75.480,75.480,68.580,74.880,74.880,75.050,0.524,1.548,1.120,0.087,0.248,2.083,2.751,2.330,0.679,0.203,0.104,0
2010-06-02 11:00:00,66.782,0.478,-0.200,93.600,83.976,93.600,-0.340,6.670,0.360,2.510,6.260,-2.976,5.176,0.111,-0.116,0.778,1.196,1.853,-0.118,-0.709,-0.860,0.289,2.214,2.888,2.382,96.109,95.147,63.946,0.303,0.047,0.301,2.497,2.536,89.052,89.052,-0.004,0.999,1.034,1.003,0.956,0.965,-0.077,1.358,0.030,0.198,0.194,0.168,0.590,0.758,1.062,1.108,1.002,75.860,75.860,75.640,75.640,68.580,74.880,74.880,75.170,0.648,1.259,1.133,0.088,0.266,2.149,2.760,2.389,0.459,0.072,0.171,0
2010-06-02 11:30:00,66.886,0.479,0.000,110.000,84.110,110.000,0.210,6.670,0.750,2.870,6.190,-2.833,5.150,0.261,-0.006,0.792,0.830,1.829,-0.052,-0.700,-0.859,0.286,2.190,2.883,2.382,96.843,95.869,90.598,0.315,0.049,0.302,2.471,2.523,87.907,87.907,0.003,1.000,1.033,1.004,0.956,0.966,-0.054,1.381,0.043,0.193,0.191,0.149,0.592,0.760,1.059,1.109,1.002,75.860,75.640,75.640,75.640,68.940,74.880,74.880,75.250,0.705,0.660,1.157,0.171,0.297,2.082,2.919,2.242,0.509,0.011,0.271,1
2010-06-02 12:00:00,66.713,0.478,0.100,124.000,83.887,124.000,0.330,6.070,1.570,2.590,6.320,-2.698,5.157,0.235,0.043,0.637,-0.325,1.634,0.089,-0.690,-0.859,0.242,2.173,2.874,2.381,94.860,93.256,67.544,0.344,0.059,0.307,2.444,2.509,88.058,88.058,0.004,1.000,1.031,1.006,0.956,0.966,0.001,1.401,0.065,0.190,0.190,0.119,0.565,0.725,1.057,1.101,1.002,75.860,75.640,75.640,75.640,68.940,74.880,74.970,75.330,0.611,-0.395,1.258,0.425,0.262,1.511,2.488,2.119,1.000,0.266,0.375,1
2010-06-02 12:30:00,66.747,0.478,0.200,130.000,83.932,130.000,0.050,6.230,1.490,2.460,6.730,-2.564,5.143,0.145,0.109,0.642,-0.785,1.664,0.079,-0.680,-0.858,0.230,2.154,2.869,2.381,95.007,93.449,69.298,0.367,0.068,0.311,2.417,2.495,88.008,88.008,0.001,1.001,1.030,1.007,0.956,0.966,0.024,1.422,0.080,0.185,0.188,0.080,0.456,0.710,1.057,1.095,1.002,75.860,75.640,75.640,75.480,68.940,74.880,75.050,75.330,0.562,-0.744,1.231,0.375,0.244,2.171,2.938,2.331,0.525,0.057,0.269,1
2010-06-02 13:00:00,66.678,0.478,0.000,132.400,83.843,132.400,-0.070,6.180,1.450,2.340,7.610,-2.431,5.133,0.196,0.173,0.568,-0.224,1.635,0.076,-0.670,-0.858,0.233,2.101,2.864,2.380,95.374,93.931,73.684,0.396,0.079,0.317,2.391,2.481,88.000,88.000,-0.001,1.002,1.029,1.008,0.956,0.967,0.012,1.463,0.093,0.179,0.187,0.035,0.348,0.687,1.054,1.095,1.002,75.860,75.640,75.640,75.520,68.940,74.880,75.170,75.370,0.481,-0.320,1.245,0.378,0.225,2.470,3.200,2.536,0.274,-0.018,0.122,0
2010-06-02 13:30:00,66.471,0.476,-0.200,142.000,83.587,142.000,-0.100,5.990,1.140,3.080,6.900,-2.298,5.112,0.100,0.160,0.581,-1.399,1.568,0.027,-0.660,-0.857,0.237,2.025,2.861,2.380,93.135,90.799,46.930,0.414,0.086,0.319,2.365,2.468,87.387,87.387,-0.001,1.002,1.027,1.009,0.956,0.967,0.001,1.513,0.105,0.176,0.186,0.050,0.301,0.681,1.061,1.096,0.995,75.860,75.640,75.640,75.520,69.140,74.880,75.170,75.170,0.488,-1.011,1.191,0.315,0.225,2.194,3.065,2.457,0.298,-0.001,0.242,0
2010-06-02 14:00:00,66.540,0.477,0.100,156.800,83.676,156.800,0.170,5.750,1.570,2.590,7.080,-2.172,5.083,-0.067,0.130,0.691,-0.591,1.481,0.105,-0.650,-0.856,0.229,1.981,2.852,2.380,93.576,91.254,52.193,0.433,0.092,0.322,2.339,2.454,86.251,86.251,0.002,1.001,1.026,1.010,0.956,0.967,-0.018,1.546,0.124,0.176,0.184,0.104,0.269,0.667,1.065,1.096,0.994,75.860,75.640,75.640,75.370,69.190,74.880,75.090,75.090,0.654,-0.779,1.238,0.438,0.235,2.060,2.960,2.448,0.556,0.132,0.317,1
