datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2011-02-09 09:30:00,306.800,2.320,-0.200,80.800,-18.027,80.800,741.870,761.990,684.900,701.210,610.860,11.277,-2.070,-28.669,-5.777,-14.657,-4.866,-15.843,-16.957,-12.787,-11.042,25.441,11.632,8.634,6.456,99.987,99.987,99.987,-0.261,-0.536,-0.340,22.430,20.002,96.396,96.396,-1.292,0.942,0.951,1.074,1.088,1.081,-5.183,-1.025,0.643,0.168,0.375,0.563,0.638,1.147,0.943,0.724,0.725,167.960,167.960,167.960,167.960,-597.080,-584.610,-583.930,-581.210,-1.787,-2.041,-1.492,-2.022,33.319,57.408,41.322,29.166,0.332,-0.398,-0.476,0
2011-02-09 10:00:00,303.600,2.296,0.000,128.400,-17.841,128.400,744.990,760.980,683.170,699.480,607.850,9.113,-11.802,-96.083,-19.806,-8.819,-2.690,-11.143,-14.371,-12.762,-11.077,32.377,19.814,14.417,10.399,99.752,99.751,99.748,-0.255,-0.546,-0.351,34.019,25.839,98.711,98.711,-1.287,0.802,0.866,1.057,1.079,1.077,-15.414,-3.151,-0.383,-0.316,0.214,0.499,0.706,1.476,0.890,0.735,0.733,167.960,167.960,167.960,167.960,-595.810,-584.610,-582.550,-578.510,-1.788,-2.041,-1.491,-2.024,33.276,57.242,41.150,29.018,-0.137,-0.733,-0.507,0
2011-02-09 10:30:00,303.867,2.298,-0.200,149.600,-17.857,149.600,743.770,755.690,682.640,695.610,614.530,6.948,-21.740,-138.630,-37.671,-6.877,0.413,-9.094,-12.713,-12.628,-11.090,32.377,25.313,18.409,13.192,99.792,99.792,99.789,-0.244,-0.555,-0.363,45.424,31.629,99.240,99.240,-1.287,0.623,0.778,1.040,1.070,1.072,-20.584,-5.261,-1.405,-0.796,0.051,0.294,0.764,1.564,0.879,0.743,0.734,167.960,167.960,167.960,167.450,-595.810,-584.610,-582.550,165.890,-1.788,0.392,-1.492,-2.018,33.293,57.360,41.169,29.026,-0.194,-0.764,-0.497,1
2011-02-09 11:00:00,305.067,2.307,-0.100,164.000,-17.927,164.000,744.420,762.540,683.290,696.260,613.890,4.772,-31.866,-144.793,-61.181,-5.820,0.443,-7.847,-11.526,-12.389,-11.081,32.379,29.668,21.632,15.474,99.843,99.842,99.840,-0.230,-0.563,-0.376,56.649,37.374,99.474,99.474,-1.289,0.388,0.685,1.022,1.061,1.068,-20.595,-7.368,-2.428,-1.275,-0.113,0.144,0.751,1.643,0.883,0.748,0.734,167.960,167.960,167.960,167.060,-595.280,-584.610,-581.210,166.080,-1.787,0.416,-1.491,-2.020,33.245,57.294,41.246,29.093,-0.182,-0.768,-0.546,0
2011-02-09 11:30:00,303.600,2.296,-0.300,175.600,-17.841,175.600,746.380,756.990,678.480,695.460,611.790,2.595,-42.205,-153.318,-93.644,-5.120,0.431,-7.007,-10.617,-12.052,-11.051,32.375,33.330,24.388,17.444,99.780,99.779,99.776,-0.212,-0.571,-0.390,67.695,43.073,99.605,99.605,-1.286,0.064,0.589,1.004,1.052,1.063,-20.598,-9.461,-3.449,-1.757,-0.277,0.105,0.799,1.655,0.873,0.752,0.736,167.960,167.960,167.960,166.880,-595.280,-584.610,-581.210,165.930,-1.787,0.410,-1.490,-2.021,33.312,57.309,41.190,29.026,-0.198,-0.776,-0.562,0
2011-02-09 12:00:00,304.000,2.299,-0.000,185.200,-17.864,185.200,750.760,757.210,678.700,695.680,612.010,0.413,-52.815,-165.877,-141.417,-4.621,0.428,-6.385,-9.889,-11.619,-10.999,32.357,36.490,26.814,19.192,99.764,99.763,99.760,-0.193,-0.580,-0.399,78.566,48.726,99.690,99.690,-1.284,-0.414,0.487,0.986,1.043,1.059,-20.688,-11.559,-4.466,-2.242,-0.441,0.094,0.745,1.496,0.881,0.755,0.738,167.960,167.960,167.960,166.880,-595.280,-583.930,-578.510,165.720,-1.787,0.406,-1.491,-2.021,33.269,57.343,41.170,29.034,0.036,-0.601,-0.379,1
2011-02-09 12:30:00,301.933,2.283,0.100,205.200,-17.744,205.200,748.270,755.420,677.580,690.510,609.590,-1.773,-63.642,-186.067,-186.376,-4.236,0.427,-5.892,-9.276,-11.095,-10.927,32.345,39.286,28.997,20.777,99.625,99.624,99.618,-0.171,-0.590,-0.405,89.253,54.329,99.748,99.748,-1.283,-0.864,0.380,0.968,1.034,1.055,-20.814,-13.632,-5.482,-2.726,-0.605,0.123,0.518,1.590,0.883,0.764,0.738,167.960,167.960,167.450,166.190,-595.280,-583.930,164.810,164.810,-1.785,0.406,-1.490,-2.020,33.252,57.271,41.143,28.996,0.195,-0.567,-0.344,0
2011-02-09 13:00:00,302.667,2.289,0.000,216.000,-17.787,216.000,748.670,755.140,676.630,692.320,609.990,-3.963,-74.694,-224.664,-225.212,-3.938,0.431,-5.505,-8.784,-10.486,-10.835,32.348,41.793,30.993,22.238,99.668,99.667,99.662,-0.144,-0.602,-0.412,99.771,59.887,99.791,99.791,-1.284,-1.252,0.268,0.949,1.025,1.050,-20.859,-15.704,-6.497,-3.212,-0.768,0.123,0.349,1.653,0.889,0.765,0.738,167.960,167.960,167.060,166.010,-595.280,-583.930,164.810,164.810,-1.786,0.405,-1.489,-2.020,33.269,57.303,41.156,28.994,0.243,-0.562,-0.331,0
2011-02-09 13:30:00,300.600,2.273,-0.000,234.800,-17.667,234.800,746.860,752.660,675.510,688.460,608.870,-6.155,-85.964,-326.812,-327.706,-3.684,0.431,-5.174,-8.341,-9.794,-10.723,32.344,44.059,32.835,23.596,99.540,99.539,99.531,-0.113,-0.614,-0.422,110.104,65.392,99.823,99.823,-1.282,-2.277,0.151,0.931,1.016,1.046,-20.872,-17.776,-7.515,-3.697,-0.931,0.112,0.322,1.705,0.905,0.771,0.740,167.960,167.960,166.880,165.430,-595.280,-582.550,164.310,164.310,-1.785,0.409,-1.489,-2.018,33.201,57.246,41.111,28.962,-0.244,-0.693,-0.391,1
2011-02-09 14:00:00,301.267,2.278,0.100,248.200,-17.706,248.200,743.140,751.010,677.240,690.900,610.540,-8.347,-97.449,-1357.338,-1363.189,-3.471,0.431,-4.904,-7.968,-9.023,-10.592,32.343,46.120,34.548,24.868,99.538,99.537,99.528,-0.073,-0.628,-0.433,120.265,70.849,99.848,99.848,-1.285,-12.632,0.028,0.912,1.007,1.042,-20.899,-19.842,-8.529,-4.180,-1.094,0.117,0.306,1.788,0.896,0.776,0.743,167.960,167.960,166.880,165.430,-595.280,-581.210,164.020,164.020,-1.786,0.405,-1.490,-2.017,33.304,57.343,41.164,28.998,0.294,-0.657,-0.403,1
