datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 09:30:00,37.235,0.221,0.200,11.200,54.837,11.200,0.650,4.820,-1.390,4.450,17.890,3.270,2.472,-0.259,0.029,0.262,-0.188,0.452,-0.523,1.433,4.442,0.314,1.750,2.093,2.596,74.851,81.288,53.595,0.530,0.034,0.239,3.916,4.072,84.619,84.619,0.005,1.000,1.020,0.980,1.032,1.158,0.045,1.129,-0.206,0.203,0.271,0.344,0.588,0.769,1.039,1.060,0.880,142.630,141.930,141.930,141.270,133.830,139.890,139.890,139.890,0.202,-0.335,0.282,-0.704,0.301,1.786,1.875,2.700,0.029,-0.174,0.192,0
2010-06-02 10:00:00,37.270,0.222,0.100,20.100,54.887,20.100,0.430,6.140,-0.900,4.550,19.050,3.322,2.493,-0.067,-0.013,0.039,1.698,0.601,-0.471,1.425,4.436,0.318,1.752,2.093,2.596,76.225,83.030,61.111,0.526,0.036,0.240,3.886,4.056,84.714,84.714,0.003,1.000,1.020,0.981,1.032,1.158,0.029,1.106,-0.199,0.200,0.267,0.212,0.593,0.744,1.006,1.054,0.878,142.630,141.930,141.530,141.310,133.830,139.890,139.890,140.270,-0.030,0.964,0.365,-0.536,0.325,1.513,1.846,2.815,0.358,0.205,0.257,0
2010-06-02 10:30:00,37.186,0.221,-0.000,24.200,54.767,24.200,-0.390,4.680,-1.290,3.840,18.330,3.368,2.504,0.041,-0.059,0.264,-0.389,0.428,-0.512,1.416,4.429,0.315,1.751,2.085,2.595,74.731,81.136,52.941,0.520,0.039,0.242,3.857,4.040,84.492,84.492,-0.003,0.999,1.019,0.981,1.032,1.158,0.022,1.073,-0.181,0.200,0.262,0.038,0.591,0.708,0.991,1.052,0.876,142.630,141.930,141.510,141.310,133.830,139.890,139.890,140.910,0.181,-0.583,0.259,-0.583,0.313,1.581,2.029,2.694,0.491,0.267,0.252,1
2010-06-02 11:00:00,37.143,0.221,0.100,31.100,54.704,31.100,-0.180,5.350,-3.030,4.190,18.650,3.411,2.500,-0.105,-0.112,0.379,-0.818,0.503,-0.694,1.408,4.423,0.318,1.752,2.080,2.594,72.628,78.106,39.869,0.511,0.041,0.243,3.828,4.024,83.032,83.032,-0.001,0.999,1.019,0.982,1.031,1.158,-0.009,1.034,-0.168,0.198,0.258,0.034,0.583,0.668,0.979,1.048,0.874,142.630,141.930,141.310,141.100,133.830,139.890,139.890,140.570,0.309,-0.418,0.329,-0.893,0.359,1.320,2.185,2.545,0.527,0.278,0.361,1
2010-06-02 11:30:00,37.122,0.221,-0.000,35.600,54.673,35.600,-0.530,5.370,-2.230,4.030,18.790,3.459,2.486,-0.165,-0.105,0.387,-0.326,0.501,-0.610,1.400,4.417,0.310,1.759,2.078,2.593,77.218,78.409,41.176,0.500,0.045,0.245,3.800,4.008,80.193,80.193,-0.004,0.999,1.018,0.982,1.031,1.158,-0.045,1.006,-0.161,0.195,0.254,0.040,0.557,0.603,0.984,1.042,0.866,142.630,141.930,141.310,140.940,133.830,139.890,139.890,140.570,0.315,-0.559,0.335,-0.789,0.338,1.447,2.109,2.527,0.543,0.255,0.346,1
2010-06-02 12:00:00,37.122,0.221,-0.000,40.300,54.673,40.300,-0.210,5.020,-2.050,4.240,18.610,3.503,2.471,-0.187,-0.078,0.589,0.000,0.457,-0.591,1.393,4.411,0.311,1.767,2.074,2.592,78.738,78.068,39.706,0.488,0.049,0.248,3.772,3.992,77.524,77.524,-0.001,0.999,1.017,0.983,1.031,1.158,-0.057,0.977,-0.151,0.192,0.250,0.033,0.352,0.586,0.984,1.040,0.865,142.630,141.930,141.310,140.940,133.830,139.890,140.270,140.330,0.500,-0.087,0.284,-0.686,0.283,1.294,2.156,2.474,0.543,0.256,0.343,0
2010-06-02 12:30:00,37.305,0.222,0.400,53.800,54.942,53.800,0.640,5.870,-0.940,4.660,20.020,3.552,2.495,-0.123,-0.058,0.528,1.335,0.549,-0.473,1.386,4.405,0.314,1.768,2.067,2.590,83.867,81.667,55.229,0.480,0.056,0.252,3.744,3.977,77.946,77.946,0.005,0.999,1.016,0.983,1.030,1.158,-0.013,0.954,-0.134,0.190,0.250,0.064,0.151,0.591,0.985,1.040,0.866,142.630,141.930,141.370,141.370,133.830,139.890,140.330,140.330,0.382,1.512,0.345,-0.619,0.332,1.145,1.985,2.577,0.779,0.379,0.403,1
2010-06-02 13:00:00,37.389,0.222,-0.000,78.200,55.070,78.200,0.630,6.180,-0.470,4.910,20.370,3.608,2.546,0.264,-0.031,0.493,1.482,0.579,-0.423,1.379,4.399,0.343,1.765,2.057,2.589,90.667,89.394,86.032,0.473,0.064,0.257,3.718,3.962,79.269,79.269,0.004,1.000,1.016,0.984,1.030,1.158,0.063,0.936,-0.109,0.189,0.252,0.129,0.198,0.608,0.990,1.040,0.867,142.630,141.990,141.990,141.990,133.830,139.890,140.330,140.840,0.316,1.244,0.341,-0.619,0.371,1.215,2.042,2.714,0.782,0.371,0.330,1
2010-06-02 13:30:00,37.242,0.221,-0.200,86.100,54.852,86.100,-0.130,5.670,-0.530,4.650,19.780,3.664,2.546,0.444,0.027,0.437,-0.481,0.518,-0.429,1.372,4.394,0.327,1.769,2.048,2.587,86.933,85.152,68.254,0.458,0.070,0.261,3.693,3.947,78.583,78.583,-0.001,1.000,1.015,0.984,1.030,1.158,0.046,0.916,-0.091,0.186,0.253,0.118,0.226,0.571,0.988,1.037,0.866,142.630,141.990,141.990,141.990,133.830,139.890,140.330,141.140,0.293,-0.583,0.309,-0.636,0.387,2.063,2.176,2.724,-0.121,-0.161,0.103,0
2010-06-02 14:00:00,37.228,0.221,-0.200,89.600,54.833,89.600,-0.070,4.920,-0.180,4.510,19.550,3.710,2.543,0.272,0.100,0.389,-0.966,0.427,-0.392,1.366,4.388,0.322,1.768,2.041,2.586,86.067,84.167,64.127,0.442,0.077,0.265,3.667,3.932,77.971,77.971,-0.000,1.001,1.015,0.985,1.030,1.158,-0.005,0.885,-0.076,0.184,0.254,0.045,0.230,0.537,0.977,1.031,0.866,142.630,141.990,141.990,141.670,133.830,139.890,140.330,141.090,0.252,-0.686,0.286,-0.505,0.291,2.502,2.232,2.612,-0.089,-0.153,0.180,1
2010-06-02 14:30:00,37.179,0.221,-0.100,93.200,54.759,93.200,0.090,5.210,-0.620,5.000,19.090,3.757,2.545,0.111,0.133,0.325,-0.376,0.458,-0.438,1.360,4.382,0.322,1.765,2.041,2.586,83.767,81.553,53.175,0.428,0.087,0.270,3.642,3.918,77.583,77.583,0.001,1.001,1.014,0.985,1.029,1.158,-0.005,0.851,-0.073,0.183,0.253,0.030,0.247,0.494,0.975,1.029,0.864,142.630,141.990,141.990,141.410,133.830,139.890,140.330,140.900,0.202,-0.547,0.298,-0.522,0.266,2.984,2.508,2.734,0.159,-0.031,0.239,0
2010-06-02 15:00:00,37.319,0.222,-0.100,103.400,54.969,103.400,0.170,6.550,0.080,5.080,19.190,3.819,2.576,0.175,0.220,0.463,0.504,0.608,-0.363,1.355,4.376,0.331,1.764,2.041,2.586,88.500,86.932,75.714,0.418,0.097,0.276,3.618,3.903,78.646,78.646,0.001,1.002,1.014,0.986,1.029,1.159,0.029,0.836,-0.067,0.184,0.253,0.067,0.307,0.439,0.969,1.028,0.865,142.630,141.990,141.990,141.680,133.830,139.890,140.840,140.900,0.294,0.218,0.427,-0.484,0.333,2.967,2.479,2.666,0.203,-0.009,0.216,0
2010-06-02 15:30:00,37.165,0.221,-0.100,130.000,54.739,130.000,0.580,6.090,-0.190,5.530,17.260,3.880,2.626,0.157,0.185,0.192,-0.299,0.553,-0.392,1.350,4.371,0.293,1.764,2.038,2.586,82.767,80.417,36.217,0.406,0.112,0.277,3.590,3.887,80.387,80.387,0.004,1.002,1.013,0.986,1.029,1.159,0.082,0.830,-0.050,0.189,0.251,0.291,0.603,0.271,0.966,1.020,0.862,142.630,141.990,141.990,141.680,133.830,140.330,140.850,140.850,0.095,-0.024,0.428,-0.538,0.311,2.307,2.024,2.368,0.132,-0.188,0.258,0
2010-06-03 09:30:00,37.024,0.220,0.000,33.300,54.533,33.300,-0.780,4.640,0.550,5.230,16.210,3.902,2.605,-0.048,0.115,0.056,-2.304,0.384,-0.312,1.347,4.368,0.301,1.766,2.034,2.586,76.833,73.674,0.394,0.406,0.112,0.276,3.574,3.878,77.864,77.864,-0.006,1.001,1.013,0.987,1.029,1.159,0.045,0.824,-0.043,0.189,0.251,0.340,0.525,0.289,0.965,1.020,0.862,142.630,141.990,141.720,141.540,133.830,140.300,140.300,140.300,-0.082,-1.319,0.298,-0.361,0.294,1.805,1.774,2.703,0.131,-0.134,0.145,1
2010-06-03 10:00:00,37.150,0.221,0.200,72.900,54.724,72.900,-0.420,5.980,0.880,5.090,16.460,3.950,2.565,-0.323,0.015,0.086,-0.741,0.536,-0.276,1.342,4.362,0.289,1.769,2.030,2.586,79.467,76.667,20.151,0.403,0.111,0.274,3.545,3.861,73.375,73.375,-0.003,1.000,1.012,0.987,1.029,1.159,-0.038,0.820,-0.035,0.190,0.247,0.433,0.626,0.354,0.966,1.025,0.863,142.630,141.990,141.680,140.960,133.830,140.220,140.220,140.220,-0.067,-0.923,0.390,-0.231,0.272,1.532,1.774,2.816,0.440,0.250,0.204,1
2010-06-03 10:30:00,37.136,0.221,0.200,80.300,54.701,80.300,-0.170,5.920,0.980,5.050,17.170,4.005,2.538,-0.304,-0.046,-0.067,0.832,0.526,-0.265,1.337,4.357,0.292,1.763,2.027,2.586,79.467,76.667,20.151,0.403,0.111,0.271,3.517,3.844,70.542,70.542,-0.001,1.000,1.011,0.988,1.029,1.159,-0.057,0.827,-0.026,0.192,0.245,0.279,0.627,0.362,0.967,1.023,0.862,142.630,141.990,141.680,140.810,133.830,140.220,140.220,140.220,-0.324,0.475,0.390,-0.201,0.288,1.371,1.946,2.693,0.557,0.312,0.199,1
2010-06-03 11:00:00,37.108,0.221,-0.000,94.200,54.662,94.200,-0.110,6.110,2.470,5.310,16.880,4.060,2.523,-0.269,-0.103,-0.011,-0.204,0.546,-0.100,1.333,4.351,0.286,1.756,2.010,2.586,79.467,76.667,20.151,0.407,0.114,0.269,3.490,3.828,69.767,69.767,-0.001,0.999,1.010,0.988,1.029,1.159,-0.026,0.838,-0.004,0.196,0.243,0.121,0.651,0.377,0.969,1.007,0.875,142.630,141.990,141.680,140.750,133.830,140.220,140.220,140.380,-0.367,-0.378,0.381,-0.019,0.322,1.185,1.756,2.544,0.570,0.338,0.307,1
2010-06-03 11:30:00,37.094,0.220,0.200,100.300,54.642,100.300,-0.080,6.090,3.720,5.250,18.580,4.121,2.486,-0.326,-0.190,-0.107,-0.192,0.541,0.041,1.328,4.345,0.288,1.747,1.978,2.586,77.633,74.583,9.793,0.408,0.117,0.264,3.462,3.811,67.053,67.053,-0.001,0.998,1.009,0.989,1.029,1.159,-0.024,0.848,0.026,0.199,0.242,0.113,0.636,0.384,0.965,0.997,0.885,142.630,141.990,141.540,140.750,133.830,140.220,140.220,140.250,-0.633,-0.206,0.374,0.136,0.299,1.335,1.551,2.525,0.594,0.320,0.289,1
2010-06-03 12:00:00,37.628,0.224,-0.000,219.600,55.435,219.600,1.960,7.610,5.730,7.780,20.070,4.197,2.550,0.137,-0.191,0.492,2.389,0.705,0.263,1.324,4.340,0.477,1.737,1.945,2.586,97.072,96.689,89.049,0.426,0.131,0.262,3.446,3.800,72.360,72.360,0.014,0.998,1.009,0.989,1.029,1.159,0.073,0.879,0.068,0.208,0.243,0.430,0.748,0.605,1.000,1.018,0.895,142.990,142.990,142.990,142.990,133.830,140.220,140.220,140.250,0.307,1.822,0.470,0.374,0.467,1.118,1.683,2.478,0.766,0.424,0.327,0
2010-06-03 12:30:00,37.691,0.224,-0.000,250.500,55.532,250.500,1.520,7.970,5.020,7.870,19.460,4.273,2.623,0.868,-0.040,0.589,2.013,0.743,0.181,1.320,4.334,0.483,1.730,1.924,2.586,99.453,99.381,97.954,0.447,0.147,0.260,3.435,3.792,76.715,76.715,0.011,1.000,1.010,0.990,1.029,1.159,0.194,0.906,0.105,0.217,0.243,0.486,0.703,0.636,1.007,1.021,0.898,142.990,142.990,142.990,142.990,133.830,140.220,140.220,140.600,0.543,1.725,0.522,0.278,0.354,0.893,1.685,2.566,1.000,0.553,0.389,0
2010-06-03 13:00:00,37.909,0.225,0.200,407.800,55.859,407.800,2.030,8.760,6.180,8.710,19.460,4.364,2.715,1.396,0.245,0.708,0.687,0.827,0.312,1.316,4.329,0.514,1.723,1.904,2.587,91.708,90.795,77.753,0.472,0.167,0.259,3.449,3.796,80.901,80.901,0.014,1.002,1.010,0.991,1.029,1.159,0.230,0.939,0.144,0.228,0.242,0.426,0.758,0.857,1.054,1.052,0.911,144.730,144.730,144.730,144.730,133.830,140.220,140.250,142.240,0.651,0.724,0.552,0.421,0.591,0.975,1.731,2.713,1.000,0.555,0.321,0
2010-06-03 13:30:00,37.713,0.224,0.200,441.600,55.567,441.600,1.840,8.350,5.180,7.980,19.700,4.449,2.783,1.468,0.454,0.437,-0.211,0.779,0.202,1.314,4.324,0.544,1.714,1.885,2.587,85.262,83.639,60.458,0.500,0.189,0.259,3.466,3.802,83.383,83.383,0.013,1.005,1.010,0.992,1.029,1.159,0.228,0.967,0.178,0.237,0.241,0.408,0.772,0.899,1.062,1.056,0.914,144.730,144.730,144.730,144.730,133.830,140.220,140.250,142.660,0.243,-0.164,0.534,0.283,0.636,1.895,1.982,2.720,0.169,0.036,0.091,0
