datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 09:30:00,50.583,0.411,-0.200,50.300,338.953,50.300,-3.760,0.760,-3.360,-13.380,53.660,1.292,0.329,-0.422,-0.383,-0.065,1.223,0.265,-0.649,0.510,16.112,0.260,0.940,1.404,1.546,61.859,50.614,40.316,0.220,-0.043,-0.056,6.083,7.124,17.885,17.885,-0.011,0.996,0.997,0.973,1.013,1.199,-0.129,0.260,-0.217,-0.165,0.359,0.294,0.606,1.084,1.047,0.945,0.801,354.030,351.700,349.410,348.450,342.090,345.660,345.660,345.660,-0.496,1.443,0.565,-0.491,0.182,0.938,1.309,1.442,0.228,-0.073,-0.073,1
2010-06-02 10:00:00,50.590,0.411,-0.100,71.300,338.992,71.300,-3.680,3.600,-0.990,-14.250,49.920,1.286,0.252,-0.172,-0.354,0.083,1.263,0.480,-0.555,0.477,16.064,0.254,0.951,1.389,1.531,60.759,49.190,39.632,0.212,-0.039,-0.059,6.081,7.115,15.923,15.923,-0.010,0.996,0.996,0.973,1.012,1.199,-0.145,0.233,-0.204,-0.171,0.350,0.160,0.623,1.032,1.028,0.939,0.799,354.030,351.370,348.450,348.350,342.090,345.660,345.660,346.740,-0.326,1.363,0.793,-0.382,0.324,1.234,1.223,1.324,0.245,-0.057,-0.225,1
2010-06-02 10:30:00,50.796,0.413,0.400,128.800,340.386,128.800,-0.890,6.620,1.600,-11.360,46.080,1.288,0.192,-0.030,-0.269,0.200,1.446,0.711,-0.451,0.445,16.016,0.253,0.959,1.374,1.514,62.570,51.535,60.036,0.202,-0.034,-0.064,6.065,7.099,14.611,14.611,-0.003,0.997,0.995,0.973,1.012,1.198,-0.139,0.216,-0.190,-0.176,0.340,0.071,0.622,0.994,1.025,0.936,0.798,354.030,349.650,349.270,349.270,342.090,345.660,345.660,347.480,-0.187,1.097,0.913,-0.299,0.239,1.206,1.055,1.256,0.283,-0.034,-0.149,1
2010-06-02 11:00:00,50.703,0.412,-0.100,154.500,339.762,154.500,-0.080,6.260,1.420,-10.820,44.110,1.298,0.182,0.120,-0.141,0.101,0.783,0.684,-0.457,0.412,15.967,0.250,0.959,1.348,1.488,66.473,56.588,79.866,0.201,-0.027,-0.069,6.032,7.074,14.527,14.527,-0.000,0.999,0.995,0.974,1.012,1.198,-0.065,0.215,-0.165,-0.175,0.328,0.079,0.543,0.953,1.017,0.927,0.796,354.030,349.650,349.270,349.270,342.090,345.660,345.660,347.480,-0.415,0.723,0.937,-0.325,0.281,1.122,0.851,1.220,-0.047,-0.199,-0.324,1
2010-06-02 11:30:00,50.630,0.411,-0.100,168.600,339.275,168.600,-1.100,4.670,0.830,-11.380,42.490,1.305,0.156,0.181,-0.024,-0.045,-0.818,0.563,-0.478,0.381,15.919,0.250,0.959,1.329,1.463,62.613,46.815,66.410,0.207,-0.020,-0.076,5.999,7.049,13.986,13.986,-0.003,1.000,0.995,0.974,1.012,1.197,-0.029,0.214,-0.146,-0.175,0.317,0.040,0.489,0.901,1.013,0.925,0.794,354.030,349.560,349.270,349.090,343.500,345.660,345.660,348.080,-0.547,-0.659,0.831,-0.332,0.252,1.037,0.801,1.284,-0.033,0.237,-0.068,1
2010-06-02 12:00:00,50.636,0.411,0.000,177.100,339.314,177.100,-0.820,4.200,1.850,-11.010,43.500,1.305,0.127,0.090,0.068,-0.102,-0.224,0.528,-0.436,0.349,15.871,0.250,0.961,1.304,1.435,61.923,42.792,63.675,0.189,-0.012,-0.083,5.965,7.024,13.407,13.407,-0.002,1.001,0.994,0.974,1.012,1.197,-0.050,0.206,-0.125,-0.175,0.305,0.024,0.307,0.871,1.006,0.924,0.792,354.030,349.560,349.270,348.680,343.740,345.660,346.740,347.900,-0.657,-0.197,0.801,-0.281,0.207,1.125,0.808,1.284,-0.028,-0.008,-0.192,1
2010-06-02 12:30:00,50.583,0.411,-0.100,181.700,338.963,181.700,-1.320,2.520,3.210,-11.280,42.550,1.303,0.090,0.077,0.123,-0.293,-0.104,0.401,-0.380,0.318,15.822,0.250,0.963,1.263,1.405,60.759,39.090,59.060,0.169,-0.003,-0.091,5.933,6.999,12.781,12.781,-0.004,1.001,0.994,0.974,1.012,1.197,-0.054,0.193,-0.098,-0.175,0.294,0.014,0.144,0.850,0.995,0.914,0.790,354.030,349.560,349.270,348.270,344.070,345.660,347.480,347.810,-0.949,-0.022,0.662,-0.239,0.317,1.010,0.724,1.286,-0.030,0.188,-0.085,1
2010-06-02 13:00:00,50.696,0.412,0.000,193.000,339.723,193.000,-0.730,3.440,5.430,-12.060,41.760,1.296,0.054,0.120,0.163,-0.131,0.473,0.472,-0.289,0.287,15.774,0.252,0.962,1.215,1.382,63.821,43.842,76.235,0.147,0.008,-0.099,5.899,6.974,12.229,12.229,-0.002,1.002,0.993,0.975,1.012,1.196,-0.053,0.176,-0.069,-0.175,0.284,0.018,0.138,0.827,0.990,0.902,0.789,354.030,349.270,349.270,348.590,344.070,345.660,347.480,347.810,-0.711,0.331,0.635,-0.158,0.226,1.004,0.840,1.341,-0.020,0.059,-0.167,1
2010-06-02 13:30:00,50.610,0.411,-0.100,198.200,339.138,198.200,0.720,3.210,5.710,-12.670,38.070,1.295,0.047,0.161,0.171,-0.090,0.196,0.455,-0.275,0.257,15.726,0.233,0.962,1.168,1.360,62.139,39.469,69.714,0.130,0.025,-0.107,5.862,6.947,13.613,13.613,0.002,1.002,0.993,0.975,1.012,1.196,-0.018,0.170,-0.038,-0.175,0.273,0.020,0.086,0.766,0.988,0.894,0.787,354.030,349.270,349.090,348.630,344.360,345.660,347.810,347.810,-0.599,0.104,0.620,-0.152,0.260,1.125,0.939,1.374,0.290,0.189,-0.095,0
2010-06-02 14:00:00,50.590,0.411,0.000,206.300,339.012,206.300,1.900,-0.960,7.720,-17.110,38.470,1.279,0.052,0.087,0.100,-0.066,-0.784,0.143,-0.191,0.227,15.678,0.223,0.958,1.111,1.340,59.681,25.528,59.187,0.112,0.045,-0.114,5.827,6.920,16.698,16.698,0.005,1.001,0.993,0.975,1.012,1.196,0.026,0.162,-0.003,-0.176,0.262,0.019,0.075,0.681,0.954,0.884,0.782,354.030,349.270,348.680,348.630,345.660,345.660,347.720,347.720,-0.719,-1.337,0.342,-0.071,0.199,0.872,0.996,1.462,0.234,0.340,0.042,0
