datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 09:30:00,160.438,0.464,0.000,15.800,169.697,31.600,-0.010,0.510,-1.500,-3.450,-0.860,-6.207,0.560,-0.178,-0.049,0.374,0.861,0.619,-0.539,-0.866,-0.184,0.313,1.031,1.676,1.726,54.207,89.194,83.333,0.053,-0.165,-0.027,1.042,1.165,67.008,67.008,-0.000,1.000,1.008,0.952,0.942,0.992,0.016,0.432,-0.532,-0.293,0.006,0.296,0.571,1.437,1.286,1.179,1.177,50.080,49.970,49.970,49.970,48.260,49.450,49.450,49.450,0.076,1.207,0.501,-1.062,0.354,1.021,1.723,1.841,-0.211,-0.274,-0.047,0
2010-06-02 10:00:00,160.954,0.466,0.000,33.400,170.242,66.800,0.210,1.060,-1.040,-3.250,-0.700,-6.174,0.613,0.129,-0.054,0.493,2.563,0.866,-0.347,-0.870,-0.189,0.320,1.020,1.659,1.725,56.230,93.773,96.226,0.055,-0.158,-0.024,1.034,1.159,69.052,69.052,0.004,0.999,1.008,0.952,0.942,0.992,0.051,0.413,-0.503,-0.292,0.004,0.240,0.602,1.474,1.295,1.170,1.179,50.080,50.000,50.000,50.000,48.260,49.450,49.450,49.570,0.163,1.326,0.687,-0.680,0.335,0.743,1.467,1.756,0.353,0.071,0.206,1
2010-06-02 10:30:00,161.534,0.467,-0.200,54.000,170.855,108.000,0.450,1.050,-1.080,-2.960,-0.210,-6.138,0.704,0.532,-0.015,0.643,1.271,0.855,-0.361,-0.873,-0.194,0.341,0.978,1.646,1.726,63.188,96.764,92.337,0.060,-0.145,-0.019,1.030,1.157,73.308,73.308,0.009,1.000,1.008,0.953,0.942,0.992,0.107,0.385,-0.470,-0.287,0.004,0.185,0.633,1.474,1.310,1.181,1.187,50.320,50.320,50.320,50.320,48.260,49.450,49.450,49.900,0.273,1.516,0.658,-0.745,0.293,0.726,1.690,1.843,0.280,0.018,0.197,1
2010-06-02 11:00:00,161.405,0.467,-0.000,59.800,170.718,119.600,0.350,1.280,-1.210,-2.470,-0.210,-6.099,0.784,0.663,0.097,0.791,0.317,0.956,-0.414,-0.876,-0.199,0.346,0.945,1.637,1.727,60.922,92.233,81.609,0.067,-0.130,-0.011,1.028,1.154,76.122,76.122,0.007,1.001,1.009,0.953,0.942,0.992,0.135,0.359,-0.442,-0.281,0.004,0.131,0.594,1.436,1.324,1.183,1.175,50.320,50.320,50.320,50.320,48.260,49.450,49.450,50.120,0.490,0.323,0.668,-0.837,0.381,0.468,1.386,1.721,0.682,0.251,0.245,1
2010-06-02 11:30:00,161.211,0.466,0.100,63.400,170.514,126.800,0.230,1.220,-1.650,-2.490,-0.140,-6.059,0.837,0.517,0.196,0.717,-0.622,0.923,-0.592,-0.879,-0.204,0.341,0.938,1.631,1.727,59.075,88.350,72.414,0.073,-0.114,-0.001,1.025,1.152,77.376,77.376,0.005,1.002,1.009,0.954,0.941,0.992,0.089,0.345,-0.422,-0.277,0.004,0.051,0.569,1.321,1.327,1.177,1.173,50.320,50.320,50.320,50.180,48.260,49.450,49.450,50.040,0.502,-0.815,0.658,-1.000,0.312,0.614,1.539,1.727,0.681,0.243,0.230,1
2010-06-02 12:00:00,161.018,0.466,0.200,67.400,170.310,134.800,0.250,1.170,-1.450,-2.590,0.010,-6.022,0.900,0.343,0.290,0.559,-0.646,0.895,-0.511,-0.882,-0.209,0.335,0.932,1.627,1.728,57.015,84.142,62.452,0.083,-0.096,0.011,1.023,1.150,78.910,78.910,0.005,1.003,1.009,0.954,0.941,0.992,0.067,0.338,-0.404,-0.274,0.004,0.044,0.476,1.238,1.328,1.179,1.170,50.320,50.320,50.320,50.120,48.260,49.450,49.570,49.940,0.394,-0.582,0.712,-0.928,0.404,0.764,1.406,1.599,0.212,-0.090,0.096,1
2010-06-02 12:30:00,161.469,0.467,0.000,72.400,170.787,144.800,0.410,1.330,-1.390,-2.540,0.270,-5.979,0.987,0.306,0.355,0.624,0.128,0.962,-0.484,-0.885,-0.214,0.338,0.930,1.624,1.729,61.233,92.557,82.375,0.112,-0.077,0.024,1.020,1.148,81.291,81.291,0.008,1.004,1.009,0.955,0.941,0.992,0.102,0.357,-0.381,-0.268,0.006,0.052,0.328,1.241,1.322,1.183,1.171,50.320,50.320,50.320,50.180,48.260,49.450,49.900,49.940,0.461,0.206,0.762,-0.842,0.356,0.846,1.584,1.754,0.521,0.263,0.229,1
2010-06-02 13:00:00,161.082,0.466,-0.000,75.000,170.378,150.000,0.130,1.150,-1.230,-2.720,0.280,-5.941,1.039,0.322,0.358,0.534,-0.122,0.875,-0.419,-0.887,-0.218,0.337,0.929,1.617,1.729,58.313,86.731,68.582,0.128,-0.058,0.035,1.018,1.145,82.317,82.317,0.003,1.004,1.009,0.955,0.941,0.992,0.095,0.362,-0.360,-0.267,0.006,0.045,0.247,1.207,1.323,1.183,1.171,50.320,50.320,50.320,50.180,48.260,49.450,49.940,50.020,0.383,0.003,0.811,-0.773,0.269,1.009,1.554,1.712,0.686,0.362,0.137,1
2010-06-02 13:30:00,161.082,0.466,-0.100,75.800,170.378,151.600,0.190,1.270,-1.250,-2.660,0.070,-5.902,1.089,0.227,0.277,0.649,-0.666,0.925,-0.426,-0.889,-0.223,0.335,0.911,1.608,1.730,58.800,87.702,70.881,0.158,-0.038,0.049,1.016,1.143,83.246,83.246,0.004,1.003,1.009,0.956,0.940,0.991,0.060,0.385,-0.338,-0.265,0.006,0.021,0.138,1.137,1.325,1.181,1.167,50.320,50.320,50.180,50.100,48.260,49.450,49.940,50.020,0.487,-0.846,0.873,-0.757,0.353,0.870,1.555,1.738,0.680,0.256,0.337,1
2010-06-02 14:00:00,160.825,0.465,-0.100,77.000,170.106,154.000,0.310,1.090,-1.430,-3.000,0.030,-5.864,1.149,0.155,0.197,0.412,-0.516,0.838,-0.500,-0.892,-0.228,0.328,0.897,1.597,1.729,57.178,84.466,63.218,0.189,-0.016,0.044,1.013,1.141,84.454,84.454,0.006,1.002,1.009,0.957,0.940,0.991,0.068,0.406,-0.314,-0.262,0.007,0.014,0.118,1.044,1.329,1.176,1.165,50.320,50.320,50.180,50.080,48.260,49.450,49.940,49.960,0.256,-0.588,1.004,-0.815,0.313,1.098,1.734,1.712,0.209,0.144,0.189,1
