datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 09:30:00,75.137,0.108,-0.500,7.600,58.067,22.800,-0.600,2.800,2.200,3.370,6.710,6.891,7.757,-1.681,-0.723,0.229,-0.869,0.903,0.388,0.448,0.028,0.600,1.753,2.250,2.373,75.873,72.613,8.434,0.725,0.454,0.398,1.507,1.440,96.971,96.971,-0.013,0.993,1.049,1.039,1.042,0.992,-0.010,2.178,0.705,0.427,0.358,0.226,0.372,0.779,1.573,1.125,1.026,46.540,46.540,46.150,45.580,40.990,44.880,44.880,44.880,0.205,-0.898,1.137,0.650,0.603,3.190,2.835,2.365,0.341,0.268,0.393,0
2010-06-02 10:00:00,75.169,0.108,0.200,14.800,58.092,44.400,-1.130,3.490,2.430,3.180,6.270,7.003,7.526,-1.849,-0.980,0.187,0.225,1.210,0.480,0.455,0.032,0.457,1.832,2.258,2.370,74.497,71.051,3.213,0.722,0.455,0.399,1.509,1.441,89.921,89.921,-0.024,0.990,1.046,1.040,1.043,0.993,-0.211,2.119,0.698,0.417,0.349,0.149,0.438,0.672,1.549,1.122,1.016,46.540,46.540,46.070,45.190,40.990,44.880,44.880,44.880,0.171,0.390,1.262,0.772,0.482,2.891,2.461,2.378,0.728,0.541,0.573,0
2010-06-02 10:30:00,75.608,0.109,-0.100,29.000,58.428,87.000,-0.830,3.930,2.630,3.370,6.410,7.128,7.298,-1.524,-1.099,0.188,1.315,1.396,0.555,0.463,0.036,0.471,1.904,2.264,2.362,80.317,77.658,25.301,0.717,0.456,0.401,1.511,1.443,83.641,83.641,-0.018,0.989,1.042,1.041,1.043,0.993,-0.334,2.063,0.693,0.411,0.338,0.096,0.477,0.652,1.560,1.125,0.997,46.540,46.540,45.760,45.320,40.990,44.880,44.880,44.890,0.134,1.270,1.276,0.738,0.422,2.182,2.185,2.179,0.735,0.449,0.516,0
2010-06-02 11:00:00,75.373,0.109,-0.100,35.000,58.247,105.000,-1.130,4.080,2.480,3.420,6.360,7.264,7.072,-1.088,-1.084,0.136,0.812,1.460,0.501,0.471,0.040,0.474,1.970,2.271,2.355,78.307,75.375,17.671,0.709,0.457,0.404,1.514,1.445,77.768,77.768,-0.024,0.989,1.039,1.042,1.043,0.993,-0.325,2.010,0.686,0.408,0.329,0.095,0.456,0.623,1.553,1.125,0.996,46.540,46.540,45.600,45.320,40.990,44.880,44.880,44.950,0.110,1.265,1.254,0.545,0.421,2.599,2.388,2.204,0.747,0.550,0.491,0
2010-06-02 11:30:00,75.608,0.109,0.300,59.400,58.428,178.200,-1.160,4.200,2.520,3.630,6.240,7.401,6.764,-0.915,-0.996,0.140,0.621,1.499,0.516,0.478,0.044,0.423,2.060,2.291,2.354,78.095,75.090,17.301,0.698,0.456,0.406,1.516,1.446,69.907,69.907,-0.025,0.990,1.035,1.043,1.043,0.994,-0.403,1.953,0.668,0.403,0.318,0.154,0.579,0.581,1.570,1.133,0.986,46.540,46.490,45.580,45.270,41.000,44.880,44.880,45.000,0.109,0.638,1.234,0.461,0.503,2.753,2.508,2.379,0.764,0.465,0.360,0
2010-06-02 12:00:00,75.608,0.109,0.200,63.200,58.428,189.600,-1.020,4.270,2.430,3.520,6.360,7.540,6.499,-0.683,-0.805,0.184,1.253,1.520,0.483,0.486,0.048,0.442,2.129,2.306,2.348,79.312,76.446,24.330,0.684,0.455,0.408,1.516,1.447,64.065,64.065,-0.022,0.992,1.032,1.045,1.044,0.994,-0.441,1.902,0.650,0.400,0.308,0.163,0.481,0.515,1.550,1.134,0.983,46.540,46.320,45.320,45.270,41.020,44.880,44.880,45.000,0.179,1.001,1.208,0.469,0.533,2.832,2.590,2.353,0.792,0.583,0.428,0
2010-06-02 12:30:00,76.392,0.110,0.400,94.600,59.047,283.800,-0.360,4.470,3.150,4.360,7.230,7.685,6.288,-0.194,-0.513,0.497,2.083,1.581,0.761,0.493,0.052,0.476,2.178,2.317,2.343,84.286,81.356,50.376,0.667,0.449,0.411,1.514,1.447,60.154,60.154,-0.008,0.995,1.028,1.046,1.044,0.995,-0.344,1.856,0.636,0.400,0.300,0.182,0.451,0.571,1.558,1.144,0.986,46.540,46.210,45.750,45.750,41.230,44.880,44.890,45.200,0.388,1.415,1.308,0.723,0.558,2.405,2.430,2.342,0.330,0.370,0.296,1
2010-06-02 13:00:00,76.439,0.110,0.100,114.800,59.073,344.400,-0.370,4.310,3.220,4.390,7.280,7.832,6.146,0.459,-0.143,0.467,1.677,1.491,0.791,0.501,0.056,0.533,2.198,2.319,2.337,87.513,85.185,69.125,0.650,0.444,0.412,1.511,1.445,58.206,58.206,-0.008,0.999,1.026,1.047,1.044,0.995,-0.215,1.834,0.632,0.405,0.295,0.249,0.483,0.610,1.563,1.148,0.986,46.540,46.140,45.780,45.780,41.230,44.880,44.950,45.250,0.392,1.337,1.324,0.808,0.503,2.441,2.471,2.394,0.316,0.077,0.106,1
2010-06-02 13:30:00,76.235,0.110,0.100,124.400,58.918,373.200,-0.290,4.340,2.910,4.560,7.080,7.981,6.023,0.858,0.120,0.512,-0.109,1.497,0.673,0.509,0.060,0.531,2.197,2.321,2.333,86.190,83.376,73.832,0.656,0.436,0.413,1.505,1.443,56.638,56.638,-0.006,1.001,1.024,1.048,1.045,0.996,-0.127,1.834,0.627,0.413,0.292,0.144,0.461,0.611,1.577,1.150,0.975,46.540,45.950,45.780,45.780,41.370,44.880,45.000,45.620,0.452,-0.228,1.266,0.725,0.496,2.351,2.447,2.403,0.292,0.348,0.328,1
2010-06-02 14:00:00,75.953,0.109,-0.200,129.800,58.699,389.400,-0.020,3.850,2.780,4.510,7.030,8.118,5.942,0.733,0.297,0.184,-0.696,1.263,0.628,0.517,0.065,0.506,2.203,2.321,2.328,84.392,80.757,75.185,0.645,0.426,0.415,1.497,1.439,56.022,56.022,-0.000,1.003,1.022,1.049,1.045,0.996,-0.077,1.827,0.625,0.423,0.289,0.076,0.482,0.585,1.582,1.152,0.964,46.540,45.780,45.780,45.750,41.430,44.880,45.000,45.480,0.189,-0.684,1.242,0.668,0.523,1.744,2.178,2.320,0.761,0.318,0.274,1
