datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 09:30:00,245.629,2.532,0.000,4.400,261.805,4.400,-2.880,4.240,-7.020,-21.690,-72.160,-6.162,0.678,-0.394,-0.134,-1.026,-0.580,0.972,0.172,-10.188,-9.901,0.201,1.033,0.840,0.854,63.202,64.619,14.706,0.117,0.056,-0.140,6.943,7.856,45.648,45.648,-0.005,0.999,1.004,0.987,0.933,0.953,-0.049,0.250,-0.033,-0.161,-0.145,0.293,0.531,1.065,1.407,1.052,0.616,577.970,576.450,575.640,575.300,559.740,570.670,570.670,570.670,-0.486,-0.467,1.450,0.452,0.184,1.440,1.080,1.001,0.078,0.074,-0.133,0
2010-06-02 10:00:00,244.819,2.524,-0.000,9.750,260.944,9.750,-4.610,5.900,-2.300,-26.000,-70.280,-6.130,0.635,-0.477,-0.213,-0.985,-0.392,1.124,0.416,-10.154,-9.924,0.209,1.036,0.839,0.851,55.677,55.677,0.000,0.121,0.057,-0.141,6.931,7.843,39.963,39.963,-0.008,0.998,1.004,0.988,0.933,0.953,-0.080,0.245,-0.032,-0.165,-0.146,0.137,0.541,1.046,1.395,1.044,0.614,577.970,576.450,575.300,572.520,559.740,569.640,569.640,569.640,-0.691,-0.163,1.431,0.728,0.291,1.296,0.932,0.962,0.086,-0.202,-0.273,0
2010-06-02 10:30:00,245.053,2.526,0.000,13.550,261.196,13.550,-4.320,7.360,-1.900,-25.450,-76.340,-6.097,0.578,-0.513,-0.271,-0.667,-0.468,1.255,0.444,-10.120,-9.945,0.215,1.040,0.836,0.850,58.146,58.146,11.577,0.126,0.059,-0.143,6.930,7.835,34.119,34.119,-0.008,0.997,1.003,0.988,0.933,0.952,-0.106,0.240,-0.029,-0.171,-0.149,0.034,0.545,0.989,1.396,1.045,0.610,577.970,576.450,575.300,572.520,559.740,569.540,569.540,569.540,-0.519,-0.452,1.474,0.809,0.231,1.453,1.042,1.013,-0.075,-0.310,-0.287,0
2010-06-02 11:00:00,245.629,2.532,0.000,17.100,261.809,17.100,-1.770,10.830,-1.520,-26.680,-80.020,-6.057,0.541,-0.473,-0.300,-0.559,1.522,1.574,0.470,-10.087,-9.967,0.220,1.034,0.835,0.850,63.759,63.759,26.387,0.133,0.061,-0.145,6.930,7.828,30.881,30.881,-0.003,0.997,1.002,0.989,0.933,0.952,-0.099,0.246,-0.028,-0.177,-0.154,0.029,0.494,0.954,1.382,1.046,0.608,577.970,576.450,575.300,571.530,559.740,569.540,569.540,569.540,-0.431,1.026,1.498,0.642,0.203,1.297,1.044,0.984,-0.043,-0.227,-0.273,0
2010-06-02 11:30:00,246.311,2.539,-0.000,27.750,262.538,27.750,-0.940,11.850,-0.390,-25.510,-81.210,-6.010,0.530,-0.209,-0.303,-0.276,1.716,1.654,0.534,-10.053,-9.989,0.241,1.018,0.834,0.850,74.675,74.465,55.186,0.142,0.063,-0.144,6.930,7.821,30.171,30.171,-0.002,0.997,1.002,0.989,0.933,0.952,-0.049,0.264,-0.025,-0.182,-0.159,0.056,0.432,0.948,1.383,1.050,0.608,577.970,576.450,575.300,573.670,559.890,569.540,569.540,570.090,-0.345,1.856,1.499,0.687,0.200,0.818,0.808,0.812,-0.019,-0.190,-0.210,0
2010-06-02 12:00:00,246.055,2.536,0.000,30.100,262.268,30.100,-3.810,9.430,-0.930,-29.590,-81.250,-5.972,0.484,-0.032,-0.256,-0.522,0.727,1.415,0.510,-10.020,-10.010,0.222,1.020,0.835,0.850,70.799,70.557,44.959,0.151,0.064,-0.142,6.929,7.813,26.693,26.693,-0.007,0.997,1.001,0.990,0.933,0.952,-0.057,0.261,-0.027,-0.188,-0.164,0.064,0.292,0.767,1.380,1.050,0.604,577.970,576.450,573.670,573.670,559.890,569.540,569.540,571.530,-0.607,0.954,1.494,0.751,0.202,0.776,0.658,0.718,0.694,0.193,-0.055,0
2010-06-02 12:30:00,245.650,2.532,0.000,32.400,261.837,32.400,-4.810,7.980,-1.670,-33.810,-88.180,-5.936,0.421,-0.086,-0.178,-0.620,-0.537,1.271,0.475,-9.986,-10.031,0.224,1.024,0.838,0.850,63.814,63.514,27.392,0.161,0.064,-0.140,6.929,7.806,22.829,22.829,-0.008,0.998,1.000,0.990,0.934,0.952,-0.111,0.256,-0.033,-0.197,-0.170,0.025,0.148,0.714,1.394,1.051,0.596,577.970,575.940,573.670,572.880,559.890,569.540,569.540,570.940,-0.716,-0.452,1.491,0.702,0.315,0.871,0.693,0.742,0.716,0.104,-0.005,0
2010-06-02 13:00:00,245.821,2.534,0.000,34.400,262.020,34.400,-3.600,7.720,-2.130,-36.490,-88.200,-5.900,0.375,-0.062,-0.095,-0.512,0.062,1.238,0.456,-9.953,-10.052,0.228,1.024,0.840,0.848,68.184,67.920,44.016,0.172,0.066,-0.137,6.917,7.793,20.424,20.424,-0.006,0.999,0.999,0.990,0.934,0.951,-0.112,0.256,-0.036,-0.208,-0.177,0.023,0.134,0.699,1.398,1.052,0.592,577.970,575.300,573.670,572.530,559.890,569.540,569.540,570.940,-0.483,-0.116,1.455,0.577,0.234,0.983,0.807,0.805,0.365,0.239,0.028,0
2010-06-02 13:30:00,245.842,2.534,0.100,37.450,262.043,37.450,-2.790,8.480,-1.170,-33.550,-84.990,-5.864,0.339,0.007,-0.001,-0.039,0.570,1.301,0.512,-9.919,-10.072,0.226,1.020,0.840,0.846,66.374,66.095,39.931,0.184,0.068,-0.133,6.898,7.777,18.765,18.765,-0.005,1.000,0.999,0.991,0.934,0.951,-0.086,0.261,-0.038,-0.220,-0.182,0.028,0.133,0.682,1.408,1.050,0.585,577.970,575.300,573.670,572.530,559.890,569.540,570.090,571.540,-0.043,0.370,1.441,0.625,0.189,0.973,0.889,0.807,0.367,0.229,-0.145,1
2010-06-02 14:00:00,245.586,2.532,-0.000,44.750,261.773,44.750,-2.370,7.790,-1.660,-38.110,-95.640,-5.828,0.314,0.005,0.051,-0.204,-0.109,1.229,0.490,-9.885,-10.092,0.222,1.016,0.839,0.843,65.478,65.192,37.095,0.196,0.070,-0.130,6.880,7.761,17.655,17.655,-0.004,1.001,0.998,0.991,0.934,0.951,-0.064,0.266,-0.036,-0.230,-0.187,0.062,0.166,0.633,1.422,1.055,0.580,577.970,575.300,573.670,572.430,559.890,569.540,570.940,571.450,-0.270,-0.188,1.410,0.625,0.202,0.898,0.749,0.782,0.398,0.241,-0.032,1
