datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 09:30:00,75.561,0.473,-0.100,52.600,88.142,52.600,-0.450,0.020,-1.060,-3.700,-1.340,-7.508,0.584,-0.569,-0.303,-0.128,-1.343,0.424,-0.295,-1.367,1.205,0.302,1.422,1.494,1.619,52.184,50.594,25.210,0.080,-0.085,-0.032,1.820,2.046,38.731,38.731,-0.006,0.997,1.001,0.972,0.923,1.072,-0.065,0.277,-0.189,-0.197,0.047,0.261,0.540,0.786,1.421,0.621,0.356,73.550,72.360,71.950,71.930,69.340,71.170,71.170,71.170,-0.468,-1.617,0.925,-0.205,0.242,0.767,1.076,1.362,-0.247,-0.188,-0.122,0
2010-06-02 10:00:00,75.590,0.473,-0.000,71.400,88.179,71.400,-0.560,0.780,-1.490,-4.960,-1.240,-7.493,0.538,-0.578,-0.358,0.251,0.849,0.729,-0.354,-1.367,1.194,0.299,1.424,1.488,1.617,51.418,49.802,22.409,0.077,-0.083,-0.033,1.810,2.040,35.684,35.684,-0.008,0.996,1.001,0.972,0.923,1.072,-0.107,0.248,-0.181,-0.203,0.041,0.144,0.547,0.727,1.417,0.616,0.353,73.550,72.360,71.930,71.630,69.340,71.170,71.170,71.170,0.175,0.744,1.279,-0.287,0.398,1.406,1.259,1.575,0.126,-0.098,-0.002,0
2010-06-02 10:30:00,75.705,0.473,-0.100,98.000,88.315,98.000,-0.610,1.210,-1.550,-4.570,-1.540,-7.472,0.505,-0.423,-0.337,0.219,0.858,0.900,-0.360,-1.367,1.183,0.299,1.426,1.483,1.617,53.487,51.940,29.972,0.071,-0.079,-0.031,1.800,2.033,33.220,33.220,-0.008,0.997,1.000,0.973,0.923,1.071,-0.111,0.224,-0.173,-0.213,0.034,0.030,0.490,0.690,1.423,0.611,0.349,73.550,72.360,71.930,71.580,69.340,71.170,71.170,71.360,0.140,1.217,1.237,-0.322,0.254,1.442,1.230,1.520,0.166,-0.062,0.103,0
2010-06-02 11:00:00,75.763,0.474,0.000,111.200,88.377,111.200,-0.670,1.990,-1.630,-4.470,-1.470,-7.433,0.447,-0.281,-0.296,0.381,1.020,1.219,-0.369,-1.368,1.172,0.286,1.428,1.479,1.618,54.100,49.746,32.213,0.075,-0.075,-0.035,1.791,2.026,30.026,30.026,-0.009,0.997,0.999,0.973,0.923,1.071,-0.125,0.218,-0.168,-0.221,0.027,0.029,0.478,0.641,1.398,0.611,0.348,73.550,72.360,71.930,71.580,69.610,71.170,71.170,71.360,0.357,1.097,1.311,-0.351,0.332,1.827,1.619,1.670,0.186,-0.106,-0.010,0
2010-06-02 11:30:00,76.166,0.476,0.000,270.800,88.859,270.800,-0.200,1.910,-1.080,-4.250,-0.980,-7.387,0.436,0.112,-0.192,0.252,1.803,1.170,-0.286,-1.368,1.161,0.342,1.415,1.477,1.617,63.602,58.002,81.807,0.082,-0.072,-0.033,1.779,2.018,29.059,29.059,-0.003,0.998,0.998,0.974,0.923,1.070,-0.096,0.235,-0.162,-0.228,0.022,0.126,0.490,0.640,1.411,0.614,0.347,73.550,72.090,72.070,72.070,69.780,71.170,71.170,71.450,0.169,1.551,1.185,-0.226,0.315,1.137,1.207,1.491,0.189,-0.099,-0.011,0
2010-06-02 12:00:00,76.079,0.476,-0.100,298.400,88.760,298.400,-0.040,1.940,-0.860,-4.080,-0.980,-7.343,0.428,0.366,-0.095,0.139,1.131,1.174,-0.251,-1.368,1.150,0.343,1.406,1.473,1.617,61.686,54.705,79.259,0.089,-0.069,-0.029,1.765,2.010,28.313,28.313,-0.001,0.999,0.998,0.975,0.923,1.070,-0.041,0.249,-0.153,-0.234,0.018,0.142,0.347,0.616,1.409,0.614,0.346,73.550,72.070,72.070,72.070,69.900,71.170,71.170,71.780,0.001,1.142,1.190,-0.171,0.311,1.392,1.378,1.582,-0.080,-0.272,-0.110,0
2010-06-02 12:30:00,76.022,0.475,0.000,315.400,88.686,315.400,-0.100,1.720,-0.980,-3.980,-0.990,-7.304,0.430,0.270,0.036,-0.000,-0.413,1.073,-0.266,-1.367,1.140,0.345,1.400,1.473,1.617,59.847,52.146,70.370,0.099,-0.064,-0.023,1.751,2.001,27.985,27.985,-0.001,1.000,0.997,0.975,0.923,1.069,-0.026,0.261,-0.153,-0.240,0.015,0.036,0.210,0.587,1.414,0.613,0.344,73.550,72.070,72.070,71.990,69.900,71.170,71.360,71.780,-0.107,-0.367,1.156,-0.211,0.453,1.539,1.688,1.771,-0.042,-0.262,-0.030,0
2010-06-02 13:00:00,77.346,0.484,0.200,711.200,90.242,711.200,1.110,2.920,0.420,-2.720,0.900,-7.253,0.511,0.761,0.247,0.934,3.014,1.550,-0.052,-1.367,1.129,0.476,1.395,1.477,1.619,85.364,82.557,100.000,0.120,-0.052,-0.018,1.747,1.997,36.666,36.666,0.015,1.002,0.997,0.976,0.923,1.069,0.074,0.293,-0.141,-0.242,0.013,0.266,0.412,0.709,1.442,0.626,0.347,73.550,73.060,73.060,73.060,69.900,71.170,71.360,71.780,0.621,1.771,1.366,0.138,0.477,1.738,1.775,1.539,0.518,0.107,-0.160,1
2010-06-02 13:30:00,78.123,0.489,0.300,1188.600,91.156,1188.600,2.200,3.710,0.670,-1.340,1.020,-7.179,0.713,1.726,0.519,1.517,3.102,1.852,-0.012,-1.366,1.118,0.511,1.408,1.497,1.628,99.183,99.012,98.545,0.148,-0.040,-0.022,1.758,2.000,52.330,52.330,0.031,1.005,0.999,0.977,0.923,1.069,0.289,0.357,-0.120,-0.235,0.013,0.469,0.586,0.818,1.490,0.639,0.349,73.800,73.800,73.800,73.800,69.980,71.170,71.450,72.080,0.900,1.929,1.371,0.205,0.488,2.152,2.120,1.782,0.307,0.108,0.099,1
2010-06-02 14:00:00,77.893,0.487,0.000,1285.400,90.884,1285.400,2.010,3.140,0.900,-1.840,0.820,-7.107,0.925,2.177,0.792,1.405,0.341,1.598,0.028,-1.366,1.108,0.512,1.420,1.518,1.637,95.362,93.939,91.888,0.180,-0.020,-0.025,1.772,2.005,62.841,62.841,0.028,1.008,1.000,0.978,0.923,1.068,0.425,0.424,-0.094,-0.226,0.014,0.305,0.625,0.825,1.490,0.640,0.350,73.800,73.800,73.800,73.800,70.280,71.170,71.780,73.140,1.023,0.373,1.429,0.265,0.484,1.850,1.946,1.700,0.322,0.002,-0.147,0
