datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 09:30:00,67.174,0.457,0.800,99.600,82.467,99.600,0.890,2.530,1.820,17.050,34.450,23.559,3.878,-1.295,-0.701,1.807,1.538,-0.354,-0.798,4.209,5.429,0.725,1.603,1.935,3.312,79.333,79.333,51.938,0.536,0.245,0.439,2.463,2.572,98.324,98.324,0.012,0.993,1.033,1.026,1.245,1.369,0.103,0.867,0.093,1.368,1.011,0.245,0.510,1.360,1.055,2.066,3.025,77.800,77.800,77.420,77.140,71.800,75.220,75.220,75.220,1.335,1.694,-0.263,-0.837,0.715,2.173,2.194,3.240,0.653,0.223,0.269,1
2010-06-02 10:00:00,67.202,0.457,-0.100,163.600,82.499,163.600,0.040,4.310,3.700,16.540,34.730,23.564,3.853,-0.225,-0.724,1.819,1.659,-0.089,-0.525,4.202,5.435,0.652,1.593,1.863,3.312,90.611,90.611,78.165,0.534,0.251,0.438,2.465,2.572,98.015,98.015,0.001,0.993,1.032,1.025,1.244,1.369,0.072,0.838,0.140,1.352,1.009,0.201,0.640,1.174,1.021,2.025,3.011,77.800,77.800,77.400,77.400,71.800,75.220,75.220,75.640,1.657,1.817,0.002,-0.629,0.719,1.907,1.640,2.950,0.652,0.493,0.414,1
2010-06-02 10:30:00,67.231,0.457,0.100,191.600,82.532,191.600,-0.250,4.140,3.630,16.630,34.630,23.584,3.790,0.486,-0.609,1.152,0.074,-0.115,-0.535,4.195,5.442,0.642,1.598,1.782,3.312,89.333,89.333,75.194,0.523,0.256,0.436,2.467,2.572,96.690,96.690,-0.003,0.994,1.031,1.025,1.244,1.370,-0.002,0.817,0.185,1.335,1.005,0.077,0.646,1.091,1.009,2.015,3.009,77.800,77.800,77.400,77.400,71.800,75.220,75.220,77.140,1.070,0.088,-0.019,-0.667,0.667,1.319,1.216,2.946,0.555,0.284,0.319,0
2010-06-02 11:00:00,67.118,0.456,-0.200,214.800,82.403,214.800,-0.500,4.630,3.030,16.670,34.420,23.621,3.720,0.461,-0.382,1.249,-0.067,-0.039,-0.621,4.188,5.449,0.640,1.583,1.702,3.312,89.611,89.197,75.840,0.532,0.261,0.433,2.469,2.572,94.880,94.880,-0.006,0.996,1.030,1.026,1.244,1.371,-0.044,0.828,0.228,1.320,1.002,0.047,0.626,1.029,0.984,1.991,3.004,77.800,77.800,77.400,77.300,72.030,75.220,75.220,77.080,1.198,0.029,0.049,-0.736,0.583,1.651,1.486,2.985,0.580,0.132,0.328,0
2010-06-02 11:30:00,67.061,0.456,0.000,223.200,82.328,223.200,-0.380,4.950,3.050,16.280,34.660,23.667,3.620,0.406,-0.072,1.027,-0.151,0.011,-0.617,4.182,5.456,0.636,1.554,1.641,3.313,86.667,85.973,77.755,0.549,0.267,0.430,2.469,2.572,90.878,90.878,-0.005,0.999,1.028,1.026,1.243,1.371,-0.085,0.848,0.261,1.299,0.998,0.031,0.493,0.974,0.977,1.985,2.994,77.800,77.450,77.400,77.300,72.170,75.220,75.220,76.980,1.108,-0.160,0.109,-0.779,0.649,1.312,1.416,2.915,0.603,-0.006,0.268,0
2010-06-02 12:00:00,67.343,0.458,-0.000,290.400,82.681,290.400,0.180,4.800,3.410,16.350,34.990,23.718,3.598,0.554,0.311,1.226,0.351,-0.015,-0.565,4.175,5.463,0.642,1.525,1.583,3.313,93.389,92.954,95.760,0.581,0.282,0.430,2.466,2.569,90.988,90.988,0.002,1.003,1.027,1.026,1.243,1.372,-0.040,0.877,0.299,1.283,0.995,0.072,0.372,0.983,0.982,1.987,2.990,77.800,77.500,77.500,77.500,72.170,75.220,75.640,76.980,1.240,0.280,0.092,-0.645,0.678,1.019,1.273,2.975,1.000,0.342,0.439,1
2010-06-02 12:30:00,67.259,0.457,-0.200,302.400,82.574,302.400,-0.080,4.600,3.470,16.410,34.760,23.761,3.573,0.775,0.565,0.830,0.245,-0.045,-0.554,4.169,5.469,0.642,1.497,1.555,3.313,92.500,92.007,93.421,0.613,0.295,0.429,2.463,2.567,90.995,90.995,-0.001,1.006,1.026,1.026,1.242,1.373,0.036,0.904,0.323,1.264,0.992,0.078,0.199,0.964,0.980,1.988,2.987,77.800,77.500,77.500,77.500,72.170,75.220,76.980,77.240,0.705,0.282,0.071,-0.639,0.697,0.913,1.230,4.084,0.607,0.135,0.248,0
2010-06-02 13:00:00,67.372,0.458,0.000,312.000,82.713,312.000,-0.050,4.730,3.220,16.690,35.390,23.802,3.526,0.736,0.594,1.010,0.024,-0.026,-0.591,4.163,5.476,0.640,1.474,1.536,3.311,92.500,92.007,93.421,0.633,0.302,0.424,2.460,2.565,90.525,90.525,-0.001,1.006,1.025,1.026,1.242,1.373,0.013,0.925,0.342,1.246,0.990,0.022,0.148,0.950,0.977,1.985,2.984,77.800,77.500,77.500,77.440,72.170,75.220,76.980,77.240,1.009,-0.022,0.095,-0.697,0.675,1.039,1.402,3.784,0.612,0.130,0.267,0
2010-06-02 13:30:00,67.202,0.457,0.000,324.000,82.510,324.000,0.370,4.570,3.090,16.630,35.130,23.847,3.518,0.634,0.582,1.072,-0.096,-0.048,-0.607,4.157,5.483,0.624,1.436,1.525,3.309,90.000,89.343,86.842,0.671,0.319,0.424,2.457,2.562,90.740,90.740,0.005,1.006,1.025,1.026,1.241,1.374,0.025,0.958,0.358,1.231,0.990,0.023,0.142,0.885,0.977,1.972,2.979,77.800,77.500,77.500,77.400,72.170,75.220,76.980,77.180,1.321,-0.202,0.078,-0.705,0.562,0.739,1.309,3.658,1.000,0.319,0.368,1
2010-06-02 14:00:00,66.949,0.455,-0.100,353.600,82.200,353.600,0.690,3.830,2.820,16.020,34.650,23.877,3.544,0.383,0.500,0.886,-0.696,-0.158,-0.644,4.152,5.489,0.607,1.412,1.512,3.306,85.333,84.369,74.561,0.712,0.338,0.424,2.454,2.560,91.215,91.215,0.009,1.005,1.024,1.026,1.241,1.374,0.087,0.986,0.379,1.217,0.990,0.047,0.158,0.841,0.970,1.961,2.979,77.800,77.500,77.500,77.310,72.170,75.220,76.890,76.890,1.120,-0.731,-0.006,-0.785,0.608,0.636,1.160,2.952,1.000,0.339,0.462,1
