datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 09:30:00,71.369,0.125,0.200,2.200,62.109,4.400,-0.160,2.710,1.920,1.200,-1.890,-0.939,5.497,-0.664,-0.046,0.706,-0.618,1.847,0.928,-0.246,-0.445,0.377,1.075,1.444,1.340,86.078,84.927,22.222,0.894,0.358,0.305,0.990,0.968,98.585,98.585,-0.003,1.000,1.039,1.013,0.972,0.982,0.071,1.458,0.465,0.141,-0.027,0.109,0.461,1.350,1.553,1.272,1.122,46.930,46.930,46.930,46.580,43.060,46.180,46.180,46.180,0.577,-0.554,1.437,1.329,0.240,1.759,1.651,1.360,0.254,0.033,0.025,1
2010-06-02 10:00:00,71.419,0.125,0.100,5.200,62.149,10.400,-0.110,2.980,1.880,1.450,-2.380,-0.829,5.434,-0.584,-0.158,0.496,0.945,2.021,0.912,-0.239,-0.444,0.314,1.096,1.445,1.333,88.146,87.166,33.778,0.892,0.357,0.307,0.986,0.966,97.185,97.185,-0.002,0.998,1.037,1.014,0.972,0.982,-0.025,1.436,0.459,0.139,-0.032,0.062,0.405,1.221,1.548,1.271,1.121,46.930,46.930,46.930,46.460,43.060,46.180,46.180,46.180,0.413,0.791,1.350,1.263,0.354,1.234,1.441,1.263,0.502,0.164,0.346,1
2010-06-02 10:30:00,71.419,0.125,0.000,8.300,62.149,16.600,-0.160,2.990,2.010,1.330,-2.220,-0.719,5.375,-0.474,-0.296,0.335,0.248,2.005,0.973,-0.233,-0.443,0.306,1.117,1.446,1.318,87.908,86.908,32.444,0.889,0.356,0.310,0.982,0.964,95.767,95.767,-0.003,0.997,1.036,1.015,0.973,0.982,-0.047,1.414,0.457,0.140,-0.037,0.039,0.332,1.041,1.545,1.274,1.121,46.930,46.930,46.820,46.460,43.060,46.180,46.180,46.240,0.263,0.207,1.371,1.252,0.316,1.496,1.495,1.230,0.575,0.213,0.227,1
2010-06-02 11:00:00,71.202,0.125,-0.100,10.900,61.961,21.800,-0.340,3.250,1.920,1.290,-2.370,-0.604,5.287,-0.533,-0.407,0.249,-0.513,2.179,0.940,-0.226,-0.442,0.298,1.141,1.448,1.304,85.442,84.154,18.667,0.886,0.356,0.314,0.978,0.963,92.810,92.810,-0.007,0.996,1.034,1.016,0.973,0.982,-0.070,1.394,0.455,0.140,-0.040,0.040,0.282,0.946,1.539,1.276,1.119,46.930,46.930,46.740,46.450,43.120,46.180,46.180,46.240,0.191,-0.325,1.341,1.083,0.333,1.392,1.553,1.245,0.616,0.167,0.019,1
2010-06-02 11:30:00,71.335,0.125,0.100,13.500,62.082,27.000,-0.320,3.160,2.000,1.320,-2.220,-0.484,5.184,-0.511,-0.460,0.375,0.008,2.082,0.978,-0.219,-0.440,0.290,1.162,1.449,1.291,85.839,84.025,20.889,0.882,0.356,0.319,0.975,0.961,88.947,88.947,-0.007,0.995,1.033,1.017,0.974,0.982,-0.111,1.380,0.452,0.140,-0.043,0.040,0.257,0.880,1.538,1.277,1.114,46.930,46.930,46.580,46.400,43.280,46.180,46.180,46.270,0.299,0.124,1.356,1.006,0.257,1.429,1.523,1.192,0.642,0.322,0.266,1
2010-06-02 12:00:00,70.867,0.124,0.000,23.900,61.667,47.800,-0.630,2.700,1.670,0.900,-2.590,-0.376,5.031,-0.621,-0.438,0.042,-0.734,1.742,0.841,-0.212,-0.439,0.307,1.209,1.454,1.281,79.952,76.816,4.545,0.872,0.355,0.323,0.973,0.960,82.244,82.244,-0.013,0.996,1.030,1.018,0.974,0.982,-0.177,1.351,0.448,0.138,-0.048,0.099,0.228,0.879,1.551,1.285,1.116,46.930,46.930,46.460,46.400,43.320,46.050,46.050,46.050,0.065,-0.478,1.341,0.970,0.248,1.580,1.544,1.191,0.645,0.418,0.332,1
2010-06-02 12:30:00,70.934,0.124,-0.000,34.300,61.734,68.600,-0.600,2.710,1.670,1.250,-1.880,-0.271,4.887,-0.768,-0.399,0.011,-0.829,1.730,0.844,-0.205,-0.438,0.308,1.250,1.462,1.273,80.668,77.562,7.955,0.861,0.353,0.328,0.971,0.960,76.351,76.351,-0.013,0.996,1.028,1.019,0.974,0.983,-0.223,1.323,0.439,0.136,-0.051,0.160,0.248,0.854,1.565,1.287,1.118,46.930,46.930,46.460,46.340,43.320,46.050,46.050,46.050,0.038,-0.819,1.356,0.972,0.372,1.565,1.551,1.238,0.654,0.355,0.471,1
2010-06-02 13:00:00,70.951,0.124,0.100,41.400,61.747,82.800,-0.700,2.680,1.840,1.200,-1.830,-0.168,4.724,-0.674,-0.396,0.017,0.891,1.692,0.924,-0.199,-0.436,0.301,1.291,1.470,1.269,80.350,77.193,6.439,0.847,0.350,0.331,0.970,0.959,70.159,70.159,-0.015,0.996,1.026,1.019,0.975,0.983,-0.231,1.298,0.429,0.134,-0.053,0.141,0.291,0.814,1.573,1.293,1.119,46.930,46.930,46.450,46.150,43.320,46.050,46.050,46.050,0.021,0.656,1.387,1.062,0.309,1.590,1.543,1.241,0.671,0.297,0.439,1
2010-06-02 13:30:00,70.918,0.124,0.000,43.400,61.721,86.800,-0.770,2.660,1.660,1.250,-1.900,-0.063,4.575,-0.519,-0.369,-0.004,0.528,1.662,0.848,-0.192,-0.435,0.303,1.317,1.477,1.266,80.986,77.932,9.470,0.843,0.346,0.334,0.968,0.958,65.041,65.041,-0.016,0.996,1.024,1.020,0.975,0.983,-0.233,1.282,0.421,0.133,-0.055,0.099,0.383,0.599,1.580,1.295,1.116,46.930,46.930,46.400,46.200,43.320,46.050,46.050,46.070,0.035,0.794,1.363,1.011,0.324,1.727,1.658,1.350,0.758,0.376,0.489,1
2010-06-02 14:00:00,70.901,0.124,-0.100,45.700,61.707,91.400,-0.630,2.360,1.770,1.460,-1.830,0.039,4.421,-0.331,-0.314,-0.016,0.396,1.435,0.902,-0.185,-0.433,0.288,1.350,1.485,1.263,81.225,78.209,12.785,0.834,0.342,0.338,0.966,0.957,60.081,60.081,-0.013,0.997,1.022,1.021,0.975,0.983,-0.226,1.260,0.413,0.134,-0.057,0.054,0.434,0.531,1.567,1.296,1.110,46.930,46.780,46.400,46.200,43.320,46.050,46.050,46.090,0.009,0.313,1.418,1.073,0.292,1.695,1.581,1.307,0.786,0.425,0.518,1
2010-06-02 14:30:00,70.951,0.124,0.100,48.300,61.747,96.600,-0.520,2.420,1.750,1.560,-1.720,0.137,4.270,-0.283,-0.292,-0.303,0.678,1.462,0.897,-0.178,-0.431,0.291,1.382,1.492,1.261,80.350,77.193,10.518,0.829,0.338,0.344,0.962,0.955,55.577,55.577,-0.011,0.997,1.020,1.022,0.976,0.983,-0.229,1.239,0.405,0.135,-0.058,0.068,0.485,0.484,1.544,1.299,1.107,46.930,46.660,46.340,46.200,43.320,46.040,46.040,46.040,-0.245,0.787,1.389,1.068,0.263,1.502,1.520,1.334,0.805,0.439,0.320,1
