datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 09:30:00,86.990,0.275,-0.200,21.400,102.636,42.800,-1.210,1.360,-0.610,-5.970,7.810,-0.091,2.966,-0.633,-0.400,-0.091,-1.923,0.689,-0.455,-0.150,2.313,0.370,2.536,2.572,2.124,74.351,72.847,2.682,0.318,0.129,0.025,2.534,2.568,76.159,76.159,-0.015,0.996,1.020,0.973,0.993,1.112,0.021,0.634,-0.011,-0.169,0.270,0.312,0.515,0.944,1.174,1.027,0.729,82.800,82.800,82.110,82.000,76.490,81.000,81.000,81.000,-0.143,-1.611,1.193,-0.446,0.344,3.949,3.100,2.411,-0.106,-0.096,-0.078,0
2010-06-02 10:00:00,87.128,0.276,0.000,45.600,102.800,91.200,-1.500,2.220,-0.130,-5.940,8.640,-0.068,2.808,-1.049,-0.457,0.140,-1.069,0.951,-0.377,-0.153,2.305,0.298,2.555,2.565,2.127,73.653,72.108,14.976,0.309,0.128,0.024,2.526,2.564,67.829,67.829,-0.018,0.995,1.018,0.974,0.993,1.112,-0.178,0.583,-0.005,-0.186,0.261,0.313,0.578,0.951,1.182,1.031,0.729,82.800,82.800,82.030,81.770,76.490,80.730,80.730,80.730,0.041,-1.420,1.157,-0.255,0.356,3.008,2.416,2.059,-0.152,-0.116,-0.222,0
2010-06-02 10:30:00,87.424,0.277,0.000,67.000,103.155,134.000,-1.390,2.560,0.070,-5.410,8.360,-0.031,2.669,-0.974,-0.428,0.087,1.822,1.051,-0.343,-0.155,2.298,0.324,2.571,2.563,2.129,78.643,77.390,31.186,0.292,0.125,0.019,2.519,2.560,61.458,61.458,-0.017,0.996,1.016,0.974,0.993,1.112,-0.293,0.546,-0.001,-0.202,0.253,0.235,0.618,0.985,1.194,1.035,0.731,82.800,82.780,82.030,81.410,76.490,80.730,80.730,80.730,-0.029,1.235,1.241,-0.163,0.365,3.215,2.668,2.167,-0.162,-0.105,-0.134,0
2010-06-02 11:00:00,87.424,0.277,0.000,72.400,103.155,144.800,-1.180,3.270,-0.080,-4.620,9.280,0.020,2.534,-0.560,-0.407,0.225,1.285,1.270,-0.365,-0.157,2.290,0.326,2.581,2.560,2.129,78.743,77.496,34.505,0.283,0.123,0.012,2.510,2.555,56.025,56.025,-0.014,0.996,1.014,0.975,0.993,1.111,-0.266,0.529,0.003,-0.213,0.245,0.149,0.665,0.918,1.192,1.036,0.729,82.800,82.560,82.030,81.410,76.490,80.730,80.730,81.190,0.115,1.252,1.349,-0.191,0.352,2.918,2.822,2.130,-0.135,-0.272,-0.357,0
2010-06-02 11:30:00,87.305,0.276,0.000,76.000,103.016,152.000,-1.070,2.990,-0.340,-4.850,8.120,0.079,2.425,-0.423,-0.420,0.141,0.213,1.177,-0.404,-0.159,2.282,0.323,2.567,2.557,2.129,77.994,76.704,35.608,0.279,0.121,0.005,2.498,2.549,51.902,51.902,-0.013,0.996,1.013,0.976,0.993,1.111,-0.238,0.544,0.006,-0.223,0.238,0.053,0.652,0.879,1.183,1.034,0.728,82.800,82.390,82.000,81.410,76.490,80.730,80.730,81.300,0.069,0.112,1.339,-0.271,0.291,2.552,2.762,2.134,0.315,-0.078,-0.154,0
2010-06-02 12:00:00,87.424,0.277,0.000,95.600,103.155,191.200,-0.770,3.020,0.270,-4.940,8.190,0.132,2.330,-0.344,-0.430,0.175,0.415,1.182,-0.304,-0.161,2.275,0.323,2.549,2.554,2.129,78.892,77.655,40.768,0.274,0.121,-0.003,2.485,2.542,48.671,48.671,-0.009,0.996,1.011,0.977,0.993,1.111,-0.198,0.563,0.013,-0.231,0.231,0.128,0.594,0.920,1.196,1.019,0.731,82.800,82.330,81.770,81.410,76.490,80.730,80.730,81.300,0.061,0.369,1.348,-0.129,0.289,1.994,2.699,2.307,0.309,0.137,-0.059,0
2010-06-02 12:30:00,87.167,0.276,-0.100,114.600,102.851,229.200,-1.030,2.950,-0.070,-5.430,6.860,0.183,2.227,-0.314,-0.364,0.068,0.062,1.160,-0.356,-0.163,2.267,0.325,2.527,2.553,2.128,75.749,74.326,30.907,0.267,0.121,-0.013,2.470,2.534,45.295,45.295,-0.013,0.996,1.009,0.978,0.993,1.110,-0.189,0.585,0.013,-0.241,0.221,0.198,0.477,0.987,1.196,1.029,0.733,82.800,82.110,81.410,81.410,76.490,80.730,80.730,81.130,-0.006,-0.027,1.381,-0.193,0.364,1.805,2.770,2.226,0.295,0.106,-0.058,0
2010-06-02 13:00:00,87.089,0.276,-0.200,126.800,102.762,253.600,-0.890,3.530,-0.010,-5.500,7.020,0.240,2.155,-0.322,-0.228,0.072,-0.447,1.340,-0.344,-0.165,2.260,0.318,2.488,2.552,2.128,76.198,74.802,34.783,0.260,0.120,-0.024,2.452,2.524,43.007,43.007,-0.011,0.998,1.008,0.979,0.993,1.110,-0.170,0.622,0.016,-0.250,0.212,0.162,0.421,0.998,1.165,1.026,0.734,82.800,82.110,81.410,81.390,76.490,80.730,81.100,81.100,0.005,-0.530,1.415,-0.186,0.354,2.210,3.005,2.313,0.299,0.097,-0.184,0
2010-06-02 13:30:00,87.128,0.276,0.200,131.600,102.813,263.200,-0.630,3.460,-0.060,-4.920,6.790,0.302,2.073,-0.352,-0.198,0.129,0.246,1.312,-0.350,-0.166,2.252,0.318,2.435,2.552,2.126,74.401,72.900,27.692,0.257,0.120,-0.036,2.434,2.515,40.467,40.467,-0.008,0.998,1.007,0.980,0.992,1.110,-0.152,0.665,0.017,-0.258,0.203,0.090,0.342,0.978,1.165,1.027,0.734,82.800,82.030,81.410,81.300,76.490,80.730,80.920,80.920,0.071,0.212,1.416,-0.213,0.332,2.020,2.830,2.175,0.307,0.104,-0.181,1
2010-06-02 14:00:00,87.089,0.276,0.000,138.600,102.762,277.200,-0.760,3.150,0.180,-5.410,6.740,0.361,1.995,-0.344,-0.176,0.069,0.333,1.211,-0.309,-0.168,2.245,0.319,2.408,2.549,2.125,74.800,73.323,29.744,0.254,0.119,-0.049,2.416,2.505,38.242,38.242,-0.009,0.998,1.005,0.980,0.992,1.110,-0.155,0.692,0.022,-0.265,0.196,0.062,0.348,0.990,1.160,1.027,0.735,82.800,82.030,81.410,81.150,76.490,80.730,80.920,80.920,0.040,0.469,1.406,-0.121,0.317,2.100,2.281,1.966,0.308,0.305,0.062,1
