datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 09:30:00,179.878,0.473,0.600,0.925,127.306,1.850,-10.200,-0.710,24.440,5.880,115.340,11.229,2.003,-0.966,-0.365,-1.924,-0.477,-0.255,0.107,10.962,21.887,0.383,1.715,1.583,1.443,64.326,22.232,10.844,0.367,0.383,0.122,13.289,13.010,22.460,22.460,-0.018,0.996,0.997,1.031,1.094,1.170,-0.317,0.561,0.574,0.113,0.415,0.308,0.579,0.983,1.538,1.472,1.353,560.170,553.850,548.630,545.820,536.390,540.120,540.120,540.120,-1.212,-0.536,0.005,0.143,0.425,1.095,1.783,1.554,-0.030,0.196,0.069,0
2010-06-02 10:00:00,179.290,0.472,-0.200,2.025,126.891,4.050,-11.150,-1.650,23.260,-2.310,109.800,11.199,1.805,-0.877,-0.382,-2.267,1.271,-0.306,0.071,10.980,21.890,0.386,1.736,1.597,1.448,64.487,22.582,12.823,0.364,0.382,0.120,13.287,13.012,19.789,19.789,-0.020,0.996,0.995,1.031,1.094,1.170,-0.331,0.500,0.547,0.097,0.410,0.167,0.569,0.947,1.528,1.464,1.344,560.170,552.910,548.630,543.190,536.390,540.120,540.120,540.120,-1.408,1.104,0.017,0.137,0.410,1.345,1.880,1.617,0.025,0.257,0.024,0
2010-06-02 10:30:00,179.646,0.472,0.000,2.550,127.142,5.100,-6.320,-3.340,20.720,-3.360,111.330,11.157,1.637,-0.660,-0.414,-2.369,0.367,-0.400,-0.014,10.997,21.894,0.377,1.733,1.606,1.451,65.387,24.544,21.258,0.357,0.379,0.117,13.258,12.999,17.882,17.882,-0.012,0.996,0.994,1.031,1.094,1.169,-0.291,0.430,0.522,0.082,0.406,0.041,0.556,0.936,1.487,1.465,1.337,560.170,550.030,547.290,543.190,536.390,540.120,540.120,541.420,-1.357,0.158,-0.116,0.055,0.366,1.691,1.879,1.585,-0.281,0.107,0.034,0
2010-06-02 11:00:00,180.335,0.474,-0.000,5.625,127.632,11.250,-3.910,-3.050,23.730,-0.770,113.930,11.117,1.528,-0.484,-0.432,-1.812,1.826,-0.381,0.083,11.012,21.897,0.371,1.724,1.609,1.452,69.149,32.745,40.935,0.346,0.376,0.119,13.205,12.975,16.902,16.902,-0.007,0.996,0.994,1.031,1.094,1.169,-0.206,0.378,0.502,0.070,0.404,0.090,0.506,0.938,1.490,1.472,1.333,560.170,550.030,547.290,544.730,536.390,540.120,540.120,541.920,-1.310,1.194,-0.210,0.112,0.367,1.874,1.825,1.422,-0.207,0.148,0.061,0
2010-06-02 11:30:00,180.038,0.473,0.100,7.050,127.423,14.100,-4.260,-5.080,22.450,-1.690,119.320,11.073,1.416,-0.270,-0.436,-2.028,0.845,-0.497,0.043,11.026,21.901,0.372,1.703,1.613,1.452,67.753,29.703,33.636,0.332,0.371,0.122,13.153,12.950,15.927,15.927,-0.008,0.996,0.993,1.030,1.094,1.169,-0.149,0.318,0.484,0.057,0.403,0.112,0.491,0.944,1.480,1.475,1.330,560.170,550.030,545.820,544.730,536.390,540.120,540.120,542.360,-1.485,0.863,-0.409,0.067,0.355,1.968,1.716,1.424,-0.148,0.217,0.279,0
2010-06-02 12:00:00,179.878,0.473,-0.100,7.700,127.311,15.400,-2.350,-4.040,20.250,-2.550,121.270,11.022,1.343,-0.234,-0.386,-2.074,-0.314,-0.435,-0.028,11.039,21.904,0.348,1.623,1.612,1.448,67.419,28.974,31.887,0.313,0.365,0.126,13.102,12.926,15.416,15.416,-0.004,0.996,0.993,1.030,1.094,1.169,-0.115,0.240,0.468,0.045,0.403,0.056,0.341,0.914,1.422,1.477,1.329,560.170,550.030,544.730,544.300,536.390,540.120,540.120,542.810,-1.376,-0.217,-0.339,0.021,0.400,1.670,1.891,1.577,-0.098,-0.099,-0.033,0
2010-06-02 12:30:00,179.559,0.472,-0.100,7.900,127.086,15.800,-7.760,-6.590,23.140,-3.860,119.160,10.975,1.234,-0.208,-0.253,-1.991,-0.354,-0.582,0.069,11.051,21.907,0.313,1.542,1.615,1.446,66.127,26.156,25.292,0.291,0.359,0.130,13.051,12.902,14.480,14.480,-0.014,0.997,0.992,1.030,1.094,1.168,-0.114,0.155,0.450,0.032,0.403,0.025,0.206,0.838,1.417,1.470,1.326,560.170,549.830,544.730,543.690,536.390,540.120,541.420,542.250,-1.495,-0.323,-0.423,0.092,0.321,1.371,1.765,1.468,-0.091,0.076,0.066,0
2010-06-02 13:00:00,179.987,0.473,0.000,8.150,127.388,16.300,-4.400,-3.760,24.720,-2.460,120.190,10.930,1.125,-0.140,-0.150,-1.647,0.510,-0.417,0.120,11.062,21.909,0.306,1.482,1.618,1.443,67.895,30.011,40.031,0.269,0.354,0.135,12.982,12.869,13.634,13.634,-0.008,0.998,0.992,1.030,1.094,1.168,-0.144,0.083,0.440,0.019,0.402,0.014,0.194,0.783,1.415,1.470,1.326,560.170,548.630,544.730,543.650,536.390,540.120,541.920,542.250,-1.507,0.346,-0.281,0.127,0.308,1.295,1.486,1.500,-0.085,0.298,0.111,0
2010-06-02 13:30:00,179.951,0.473,0.100,8.400,127.365,16.800,-3.590,-5.640,22.720,-1.500,121.480,10.885,1.023,-0.042,-0.045,-1.442,0.897,-0.524,0.054,11.071,21.912,0.303,1.424,1.621,1.441,67.670,29.521,42.179,0.244,0.354,0.140,12.907,12.832,12.894,12.894,-0.007,1.000,0.991,1.030,1.094,1.168,-0.135,0.016,0.437,0.008,0.402,0.017,0.202,0.721,1.408,1.469,1.324,560.170,547.920,544.730,543.900,536.390,540.120,542.250,542.380,-1.278,1.144,-0.367,0.069,0.319,1.097,1.573,1.478,-0.068,0.308,0.125,0
2010-06-02 14:00:00,179.878,0.473,0.100,8.650,127.313,17.300,-3.330,-5.890,20.960,-2.220,120.110,10.837,0.934,0.019,0.010,-1.343,0.152,-0.535,-0.004,11.080,21.914,0.301,1.350,1.622,1.441,67.245,28.595,42.817,0.218,0.355,0.146,12.818,12.788,12.272,12.272,-0.006,1.000,0.991,1.030,1.094,1.168,-0.119,-0.053,0.434,-0.001,0.402,0.020,0.121,0.624,1.409,1.466,1.321,560.170,547.290,544.300,543.900,536.390,540.120,542.250,542.780,-1.135,0.063,-0.345,0.016,0.289,1.034,1.609,1.425,-0.649,0.011,-0.199,0
2010-06-02 14:30:00,180.139,0.474,0.000,9.050,127.498,18.100,-2.360,-4.780,21.730,-0.140,117.860,10.787,0.859,0.046,0.043,-1.391,0.519,-0.469,0.021,11.088,21.916,0.298,1.291,1.624,1.440,67.998,30.235,54.261,0.190,0.353,0.151,12.726,12.742,11.795,11.795,-0.004,1.000,0.990,1.030,1.094,1.167,-0.098,-0.110,0.430,-0.005,0.401,0.028,0.088,0.576,1.393,1.468,1.320,560.170,546.160,544.010,544.010,536.390,540.120,542.250,542.760,-1.239,0.559,-0.351,0.045,0.303,1.160,1.364,1.282,0.032,0.185,0.117,1
