datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 09:30:00,36.310,0.232,0.300,192.800,54.655,192.800,0.000,0.640,0.490,0.930,2.610,5.735,3.702,-0.372,-0.220,-0.474,-0.488,0.545,-0.086,0.232,0.379,0.318,2.171,2.348,2.637,86.382,82.552,5.333,0.363,0.207,0.188,0.573,0.619,84.784,84.784,0.000,0.998,1.025,1.005,1.047,1.079,0.076,0.810,0.252,0.305,0.362,0.239,0.464,0.957,1.141,1.018,0.767,17.820,17.820,17.770,17.740,16.540,17.570,17.570,17.570,-0.409,-0.260,0.317,-0.065,0.314,2.595,2.762,2.918,0.112,0.162,-0.059,1
2010-06-02 10:00:00,36.343,0.232,0.100,327.200,54.718,327.200,-0.120,0.910,0.540,0.930,2.700,5.790,3.641,-0.475,-0.290,-0.107,-0.222,0.873,-0.051,0.232,0.380,0.274,2.173,2.338,2.636,88.008,84.635,21.333,0.362,0.207,0.189,0.567,0.616,82.323,82.323,-0.007,0.997,1.023,1.006,1.047,1.079,-0.016,0.799,0.266,0.301,0.356,0.185,0.476,0.874,1.118,1.015,0.767,17.820,17.820,17.740,17.660,16.540,17.570,17.570,17.570,-0.196,-0.034,0.555,0.020,0.318,1.715,1.970,2.322,0.336,0.077,0.055,0
2010-06-02 10:30:00,36.706,0.235,-0.100,733.600,55.276,733.600,0.040,1.080,0.760,1.130,2.860,5.863,3.588,-0.228,-0.262,0.157,2.910,1.069,0.096,0.232,0.380,0.321,2.173,2.328,2.632,97.561,96.875,84.000,0.366,0.209,0.191,0.562,0.613,80.433,80.433,0.002,0.997,1.022,1.006,1.047,1.079,-0.054,0.800,0.282,0.300,0.351,0.162,0.567,0.837,1.124,1.019,0.768,17.820,17.820,17.820,17.820,16.540,17.570,17.570,17.600,-0.001,1.912,0.601,0.172,0.361,1.699,1.797,2.158,0.841,0.458,0.286,1
2010-06-02 11:00:00,36.640,0.234,0.000,872.800,55.183,872.800,-0.010,1.160,0.580,1.150,2.700,5.949,3.552,0.241,-0.161,0.096,1.891,1.167,-0.022,0.233,0.380,0.342,2.163,2.320,2.622,98.171,97.656,88.000,0.375,0.211,0.193,0.557,0.610,80.170,80.170,-0.001,0.998,1.021,1.007,1.047,1.080,-0.022,0.816,0.297,0.301,0.346,0.173,0.587,0.796,1.115,1.016,0.767,17.820,17.820,17.820,17.820,16.540,17.570,17.570,17.610,0.006,1.980,0.584,0.058,0.317,1.779,2.026,2.222,0.677,0.034,0.040,0
2010-06-02 11:30:00,36.508,0.233,0.000,973.600,54.966,973.600,-0.010,1.120,0.560,1.080,2.610,6.038,3.492,0.293,-0.060,-0.036,-1.116,1.113,-0.032,0.233,0.381,0.355,2.126,2.317,2.611,93.293,91.339,56.000,0.384,0.212,0.195,0.553,0.607,77.523,77.523,-0.001,0.999,1.020,1.008,1.047,1.080,-0.034,0.850,0.302,0.302,0.339,0.080,0.569,0.770,1.100,1.015,0.767,17.820,17.820,17.820,17.810,16.550,17.570,17.570,17.700,-0.095,-0.861,0.548,0.042,0.333,1.882,2.142,2.439,0.688,0.176,0.086,0
2010-06-02 12:00:00,36.276,0.232,-0.400,1124.800,54.624,1124.800,-0.090,0.960,0.510,0.930,2.570,6.120,3.441,0.009,-0.030,-0.240,-1.951,0.907,-0.060,0.234,0.381,0.348,2.090,2.312,2.599,89.837,86.877,33.333,0.397,0.214,0.199,0.548,0.604,75.585,75.585,-0.005,1.000,1.019,1.009,1.047,1.080,-0.054,0.884,0.312,0.303,0.336,0.086,0.488,0.755,1.101,1.016,0.767,17.820,17.820,17.820,17.730,16.550,17.570,17.570,17.600,-0.252,-1.443,0.450,0.032,0.325,1.827,2.219,2.682,0.696,0.185,0.232,0
2010-06-02 12:30:00,36.409,0.233,0.100,1197.600,54.811,1197.600,-0.080,1.000,0.560,1.060,2.610,6.198,3.371,-0.136,0.032,-0.078,-0.443,0.947,-0.025,0.234,0.381,0.345,2.046,2.311,2.587,89.431,86.352,30.667,0.407,0.214,0.202,0.543,0.601,72.049,72.049,-0.005,1.000,1.017,1.010,1.048,1.080,-0.064,0.919,0.315,0.304,0.332,0.077,0.347,0.745,1.102,1.016,0.765,17.820,17.820,17.820,17.700,16.550,17.570,17.600,17.600,-0.120,-0.291,0.497,0.043,0.443,2.003,2.448,2.746,0.212,-0.044,-0.042,0
2010-06-02 13:00:00,36.574,0.234,-0.200,1307.200,55.090,1307.200,-0.020,1.040,0.610,1.150,2.700,6.275,3.322,-0.027,0.135,0.380,1.814,0.986,0.010,0.235,0.382,0.359,2.001,2.310,2.579,94.919,93.438,66.667,0.422,0.217,0.207,0.538,0.598,70.135,70.135,-0.001,1.001,1.016,1.010,1.048,1.081,-0.061,0.957,0.318,0.305,0.329,0.066,0.355,0.713,1.097,1.017,0.765,17.820,17.820,17.820,17.780,16.550,17.570,17.600,17.630,0.231,1.135,0.520,0.050,0.384,2.051,2.492,2.884,0.224,-0.037,0.055,0
2010-06-02 13:30:00,36.508,0.233,0.000,1461.600,54.966,1461.600,0.050,1.040,0.490,1.170,2.160,6.358,3.304,0.140,0.129,0.508,0.578,0.982,-0.068,0.235,0.382,0.354,1.924,2.309,2.570,93.089,91.076,54.667,0.450,0.226,0.215,0.534,0.596,70.317,70.317,0.003,1.001,1.015,1.011,1.048,1.081,-0.012,1.014,0.323,0.308,0.324,0.097,0.267,0.704,1.097,1.020,0.764,17.820,17.820,17.810,17.780,16.550,17.570,17.600,17.660,0.315,0.451,0.471,-0.010,0.292,2.032,2.781,3.013,0.550,0.125,0.205,1
2010-06-02 14:00:00,36.475,0.233,0.100,1548.800,54.935,1548.800,0.040,0.980,0.470,1.070,2.150,6.434,3.279,0.143,0.059,0.334,-0.565,0.898,-0.079,0.236,0.382,0.347,1.878,2.308,2.558,92.276,90.026,49.333,0.471,0.231,0.222,0.529,0.593,69.958,69.958,0.002,1.001,1.014,1.012,1.048,1.081,0.006,1.052,0.327,0.310,0.317,0.092,0.258,0.683,1.089,1.015,0.763,17.820,17.820,17.780,17.710,16.550,17.570,17.600,17.680,0.247,-0.449,0.495,-0.017,0.293,1.687,2.304,2.602,0.551,0.127,0.184,0
