datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 09:30:00,348.857,1.290,-0.200,5.875,397.407,11.750,-1.050,13.750,39.290,84.080,163.940,12.544,2.749,0.013,-0.067,-0.901,-1.872,-0.406,0.458,15.998,30.128,0.174,1.796,1.403,1.249,84.276,67.794,33.731,0.430,0.400,0.502,10.961,11.472,59.134,59.134,-0.002,0.999,1.000,1.070,1.103,1.233,0.057,0.937,0.645,0.664,0.486,0.179,0.432,0.690,1.452,1.080,0.828,648.580,643.040,642.830,642.830,623.530,639.180,639.180,639.190,-0.651,-1.354,-1.225,0.483,0.186,1.471,1.189,1.422,-0.422,-0.020,0.219,0
2010-06-02 10:00:00,349.545,1.292,0.300,11.325,398.197,22.650,-1.700,16.210,40.670,83.090,157.730,12.545,2.661,-0.221,-0.114,-0.788,-1.220,-0.255,0.511,16.068,30.147,0.192,1.797,1.406,1.249,80.751,61.727,20.825,0.425,0.398,0.501,10.861,11.418,53.051,53.051,-0.003,0.999,1.000,1.069,1.103,1.233,-0.010,0.895,0.639,0.667,0.485,0.131,0.449,0.676,1.414,1.074,0.827,648.580,643.040,642.830,642.720,624.120,638.110,638.110,638.110,-0.672,-1.825,-0.714,0.465,0.198,1.383,1.075,1.001,0.403,0.496,0.357,0
2010-06-02 10:30:00,349.793,1.293,0.000,16.500,398.483,33.000,-0.110,8.110,40.200,82.820,150.430,12.537,2.578,-0.338,-0.119,-0.914,1.276,-0.829,0.491,16.137,30.167,0.192,1.788,1.409,1.251,82.966,46.440,42.867,0.417,0.395,0.499,10.767,11.366,48.127,48.127,-0.000,0.999,0.999,1.069,1.103,1.233,-0.066,0.845,0.630,0.669,0.481,0.092,0.533,0.585,1.382,1.076,0.821,648.580,643.040,642.830,640.920,635.630,638.110,638.110,638.110,-0.794,1.164,-1.001,0.428,0.245,0.659,1.155,1.055,0.452,0.679,0.658,1
2010-06-02 11:00:00,348.705,1.289,-0.000,18.150,397.246,36.300,-3.290,-2.590,37.140,80.930,145.330,12.488,2.491,-0.257,-0.109,-1.095,-0.646,-1.571,0.374,16.204,30.186,0.199,1.713,1.411,1.252,80.283,25.302,16.160,0.401,0.394,0.496,10.675,11.315,43.110,43.110,-0.005,0.999,0.999,1.068,1.103,1.233,-0.068,0.758,0.627,0.669,0.475,0.066,0.482,0.579,1.259,1.076,0.819,648.580,643.040,642.830,640.920,635.630,638.110,638.110,638.620,-1.032,-0.838,-1.080,0.335,0.202,0.281,1.315,1.088,0.425,0.585,0.494,0
2010-06-02 11:30:00,348.264,1.287,0.100,22.750,396.748,45.500,-4.010,-1.530,37.530,81.920,142.480,12.444,2.383,-0.328,-0.132,-1.175,-1.267,-1.524,0.392,16.269,30.206,0.204,1.658,1.414,1.254,78.183,17.349,5.290,0.380,0.396,0.493,10.589,11.267,36.411,36.411,-0.006,0.999,0.998,1.068,1.103,1.234,-0.095,0.676,0.623,0.667,0.468,0.065,0.443,0.545,1.246,1.076,0.819,648.580,642.830,642.830,640.270,635.630,637.600,637.600,637.600,-0.922,-1.086,-1.121,0.337,0.207,0.438,1.635,1.311,-0.143,0.087,0.284,0
2010-06-02 12:00:00,348.209,1.287,0.100,26.450,396.686,52.900,-4.080,-4.230,36.680,81.350,146.350,12.396,2.276,-0.425,-0.200,-1.112,-0.087,-1.733,0.358,16.332,30.225,0.205,1.580,1.415,1.256,77.608,16.345,15.839,0.358,0.400,0.490,10.516,11.224,31.284,31.284,-0.006,0.998,0.998,1.067,1.104,1.234,-0.117,0.587,0.622,0.666,0.462,0.089,0.353,0.532,1.242,1.076,0.817,648.580,642.830,642.720,638.280,635.630,636.790,636.790,636.790,-0.805,-0.191,-1.106,0.295,0.180,0.338,1.729,1.406,-0.124,0.098,0.293,0
2010-06-02 12:30:00,347.920,1.286,0.100,28.400,396.357,56.800,-5.180,-4.800,37.300,78.510,148.100,12.344,2.166,-0.402,-0.245,-1.146,0.072,-1.798,0.385,16.394,30.244,0.205,1.477,1.418,1.258,76.736,13.153,8.996,0.332,0.403,0.486,10.445,11.183,26.943,26.943,-0.008,0.998,0.997,1.067,1.104,1.234,-0.119,0.492,0.618,0.664,0.458,0.065,0.258,0.508,1.215,1.076,0.816,648.580,642.830,640.920,638.030,635.630,636.790,636.790,636.790,-0.914,0.095,-1.064,0.323,0.216,0.374,1.710,1.370,0.471,0.602,0.504,0
2010-06-02 13:00:00,348.747,1.289,0.000,29.925,397.302,59.850,-2.840,-2.770,37.340,79.840,150.660,12.292,2.070,-0.267,-0.205,-0.978,0.923,-1.682,0.383,16.454,30.263,0.214,1.346,1.420,1.261,79.785,25.508,35.486,0.302,0.407,0.481,10.375,11.142,24.160,24.160,-0.004,0.998,0.997,1.066,1.104,1.234,-0.108,0.397,0.616,0.661,0.455,0.042,0.225,0.485,1.207,1.076,0.816,648.580,642.830,640.920,639.020,635.630,636.790,636.790,637.020,-0.728,1.151,-1.071,0.282,0.251,0.286,1.660,1.381,-0.096,0.311,0.337,0
2010-06-02 13:30:00,347.934,1.286,-0.200,32.100,396.375,64.200,-3.320,-3.750,35.000,78.450,147.070,12.241,1.983,-0.148,-0.197,-0.948,0.305,-1.775,0.293,16.513,30.282,0.215,1.194,1.421,1.263,77.872,19.125,21.799,0.270,0.411,0.476,10.306,11.101,22.137,22.137,-0.005,0.998,0.997,1.065,1.104,1.234,-0.085,0.304,0.614,0.658,0.452,0.047,0.196,0.468,1.207,1.076,0.814,648.580,642.830,640.270,639.040,635.630,636.790,636.790,637.530,-0.681,0.277,-1.178,0.219,0.214,0.324,1.648,1.346,-0.511,0.099,0.142,0
2010-06-02 14:00:00,348.485,1.288,0.000,33.175,397.003,66.350,-0.850,-2.740,37.140,80.140,148.240,12.191,1.913,-0.152,-0.205,-0.789,-0.051,-1.729,0.375,16.569,30.302,0.209,1.053,1.419,1.264,78.273,20.592,24.945,0.235,0.416,0.471,10.238,11.061,21.009,21.009,-0.001,0.998,0.997,1.065,1.104,1.234,-0.061,0.224,0.616,0.656,0.449,0.047,0.219,0.407,1.202,1.076,0.812,648.580,642.830,639.040,639.040,635.630,636.790,636.790,637.530,-0.759,0.087,-1.043,0.308,0.203,0.298,1.431,1.378,0.102,0.408,0.429,0
