datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 09:30:00,201.355,0.373,0.200,0.425,84.465,0.850,-5.380,-1.560,10.140,7.960,-15.040,0.386,1.751,-1.029,-0.301,-1.226,-1.344,-0.299,0.602,-1.793,-11.515,0.303,1.058,0.985,0.838,56.334,26.670,14.749,0.157,0.169,0.114,10.604,9.976,42.242,42.242,-0.008,0.997,1.002,1.021,0.988,0.941,-0.114,0.480,0.272,0.096,0.010,0.295,0.480,1.185,1.735,1.150,1.175,677.010,671.210,670.200,665.150,654.150,658.350,658.350,658.350,-1.128,-1.444,-0.512,0.917,0.263,0.748,1.015,0.911,-0.215,0.033,-0.060,0
2010-06-02 10:00:00,202.872,0.375,0.200,4.025,85.106,8.050,-3.340,6.680,18.280,13.880,-3.700,0.397,1.681,-0.845,-0.390,-0.765,2.234,0.352,1.035,-1.728,-11.480,0.350,1.051,0.987,0.840,72.015,53.004,61.560,0.147,0.166,0.112,10.639,9.999,38.768,38.768,-0.005,0.996,1.001,1.021,0.988,0.941,-0.121,0.439,0.270,0.097,0.008,0.250,0.597,1.176,1.727,1.175,1.189,677.010,671.210,669.910,667.150,654.150,658.350,658.350,659.090,-0.795,1.684,0.452,1.318,0.388,0.872,0.930,0.860,0.318,0.398,0.256,0
2010-06-02 10:30:00,203.417,0.376,-0.100,7.500,85.336,15.000,-2.950,8.860,20.490,14.100,-3.510,0.413,1.613,-0.264,-0.406,-0.604,1.966,0.522,1.151,-1.663,-11.445,0.362,1.045,0.985,0.840,76.539,60.601,75.065,0.128,0.159,0.107,10.675,10.022,35.996,35.996,-0.004,0.996,1.001,1.021,0.988,0.941,-0.092,0.404,0.272,0.096,0.006,0.327,0.704,1.211,1.750,1.201,1.202,677.010,671.210,669.910,668.620,654.150,658.350,658.350,660.850,-0.650,1.724,0.656,1.418,0.352,1.051,0.956,0.812,-0.179,0.049,0.128,1
2010-06-02 11:00:00,203.093,0.376,-0.000,8.300,85.203,16.600,-3.510,4.360,17.190,14.850,-5.090,0.426,1.541,-0.029,-0.397,-0.188,0.355,0.157,0.971,-1.599,-11.410,0.366,1.042,0.986,0.842,73.934,56.226,70.126,0.104,0.149,0.102,10.707,10.043,33.093,33.093,-0.005,0.996,1.000,1.021,0.989,0.941,-0.091,0.369,0.271,0.095,0.003,0.208,0.731,1.154,1.745,1.202,1.203,677.010,670.670,668.620,668.620,654.150,658.350,658.350,665.010,-0.167,0.260,0.119,1.306,0.430,1.503,1.298,0.992,-0.098,0.117,0.153,1
2010-06-02 11:30:00,202.798,0.375,0.000,8.600,85.079,17.200,-3.590,1.750,17.890,13.620,-7.650,0.428,1.474,-0.050,-0.353,-0.540,-0.357,-0.054,1.008,-1.536,-11.374,0.367,1.016,0.988,0.843,71.095,51.458,62.058,0.078,0.140,0.093,10.732,10.061,30.549,30.549,-0.005,0.996,0.999,1.021,0.989,0.941,-0.094,0.322,0.269,0.094,0.001,0.055,0.703,1.147,1.723,1.205,1.202,677.010,670.480,668.620,667.240,654.150,658.350,658.350,665.010,-0.490,-0.377,-0.153,1.395,0.385,0.999,1.083,0.847,0.076,0.245,0.146,1
2010-06-02 12:00:00,202.356,0.374,-0.100,9.650,84.894,19.300,-4.560,0.570,16.350,11.380,-8.050,0.429,1.408,-0.096,-0.232,-1.281,-0.471,-0.152,0.925,-1.474,-11.338,0.366,0.979,0.989,0.844,68.985,47.915,55.675,0.049,0.130,0.083,10.754,10.077,28.304,28.304,-0.007,0.998,0.999,1.021,0.989,0.942,-0.089,0.271,0.267,0.094,-0.001,0.069,0.544,1.116,1.725,1.211,1.204,677.010,670.480,668.620,666.950,654.150,658.350,659.090,664.770,-1.007,-0.323,-0.241,1.243,0.301,0.975,1.128,0.843,-0.592,-0.207,-0.027,1
2010-06-02 12:30:00,202.651,0.375,0.000,9.900,85.018,19.800,-4.460,1.260,15.720,12.140,-6.550,0.433,1.333,-0.081,-0.034,-0.976,0.044,-0.103,0.888,-1.412,-11.303,0.362,0.950,0.992,0.845,70.643,50.700,62.363,0.019,0.118,0.074,10.773,10.093,25.798,25.798,-0.007,1.000,0.998,1.021,0.989,0.942,-0.097,0.223,0.263,0.093,-0.003,0.067,0.489,1.097,1.728,1.212,1.203,677.010,670.200,668.620,665.910,654.150,658.350,660.850,664.770,-0.797,0.042,-0.193,1.388,0.379,0.896,1.069,0.851,-0.582,-0.199,-0.069,0
2010-06-02 13:00:00,202.356,0.374,-0.000,10.575,84.895,21.150,-4.660,0.040,15.750,11.150,-7.520,0.434,1.256,-0.052,0.046,-0.776,0.193,-0.206,0.889,-1.351,-11.267,0.362,0.927,0.995,0.847,67.917,46.121,53.621,-0.012,0.102,0.070,10.790,10.107,23.452,23.452,-0.007,1.000,0.998,1.021,0.989,0.942,-0.110,0.178,0.256,0.091,-0.004,0.047,0.332,1.113,1.735,1.217,1.203,677.010,670.180,668.620,665.940,654.150,658.350,664.370,664.370,-0.720,0.177,-0.296,1.101,0.350,1.077,1.108,0.874,-0.163,0.086,0.111,0
2010-06-02 13:30:00,202.614,0.375,0.100,10.650,85.004,21.300,-3.330,2.410,14.920,12.290,-8.230,0.438,1.183,-0.044,0.048,-0.651,0.159,-0.021,0.842,-1.291,-11.231,0.362,0.917,0.999,0.848,69.176,48.236,59.054,-0.045,0.087,0.064,10.803,10.118,21.481,21.481,-0.005,1.000,0.997,1.021,0.990,0.942,-0.108,0.144,0.249,0.089,-0.006,0.040,0.169,1.050,1.736,1.215,1.200,677.010,669.910,667.240,665.940,654.150,658.350,664.370,664.370,-0.573,0.142,-0.074,1.113,0.427,0.540,0.852,0.713,0.102,0.267,0.227,0
2010-06-02 14:00:00,202.194,0.374,-0.000,10.800,84.827,21.600,-3.730,0.290,13.790,10.390,-9.670,0.440,1.110,0.005,0.061,-0.847,0.044,-0.197,0.781,-1.231,-11.195,0.363,0.904,1.002,0.849,67.318,45.115,57.212,-0.077,0.071,0.055,10.812,10.128,19.664,19.664,-0.006,1.001,0.997,1.021,0.990,0.942,-0.105,0.108,0.242,0.087,-0.008,0.012,0.136,1.036,1.738,1.215,1.198,677.010,668.620,666.950,665.630,654.150,658.350,664.250,664.250,-0.738,-0.046,-0.249,0.823,0.393,0.755,0.932,0.801,-0.314,-0.014,0.046,0
