datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 09:30:00,26.514,0.129,0.200,7.900,83.410,7.900,2.910,8.870,0.160,5.310,-5.770,0.126,3.073,0.254,0.189,0.343,-0.449,1.118,-0.060,0.266,-0.857,0.298,1.869,1.798,1.732,91.267,91.267,71.100,0.503,0.228,0.307,4.093,4.153,88.729,88.729,0.017,1.002,1.025,0.993,0.993,0.982,0.332,0.863,0.017,0.168,0.022,0.240,0.435,1.100,1.422,1.013,0.799,175.110,175.110,175.110,175.110,162.170,171.200,173.530,173.840,0.185,-0.290,1.102,-0.009,0.270,1.505,1.709,1.473,0.707,0.307,0.316,1
2010-06-02 10:00:00,26.500,0.129,-0.000,18.100,83.367,18.100,2.050,9.850,-0.150,4.870,-6.560,0.218,3.195,0.113,0.095,0.557,-0.722,1.269,-0.084,0.272,-0.852,0.285,1.865,1.799,1.731,92.504,92.504,68.384,0.507,0.230,0.306,4.084,4.148,89.617,89.617,0.012,1.001,1.025,0.993,0.993,0.982,0.264,0.890,0.038,0.168,0.016,0.097,0.460,1.009,1.409,1.008,0.795,175.110,175.110,175.110,174.320,162.170,172.210,173.590,173.840,0.406,-0.475,1.140,-0.008,0.363,1.083,1.627,1.571,1.000,0.384,0.356,1
2010-06-02 10:30:00,26.509,0.129,0.000,26.600,83.396,26.600,1.250,10.230,-0.180,5.010,-7.280,0.317,3.273,0.086,0.037,0.577,-0.493,1.324,-0.084,0.278,-0.846,0.268,1.856,1.801,1.731,92.040,92.040,56.919,0.517,0.234,0.304,4.061,4.136,90.150,90.150,0.007,1.000,1.025,0.994,0.993,0.982,0.196,0.915,0.050,0.166,0.009,0.043,0.452,0.935,1.404,1.008,0.791,175.110,175.110,175.110,174.320,162.170,172.860,173.770,174.020,0.433,-0.361,1.152,-0.008,0.234,0.962,1.660,1.573,1.000,0.484,0.411,1
2010-06-02 11:00:00,26.509,0.129,-0.100,29.500,83.396,29.500,-0.070,10.800,-0.150,5.330,-8.250,0.420,3.299,0.050,0.028,0.647,-0.206,1.411,-0.079,0.285,-0.841,0.213,1.836,1.801,1.729,92.504,92.504,38.608,0.528,0.239,0.302,4.025,4.117,90.274,90.274,-0.000,1.000,1.024,0.995,0.993,0.982,0.101,0.940,0.053,0.163,0.000,0.030,0.491,0.809,1.397,1.007,0.788,175.110,175.110,175.110,174.290,162.170,173.530,173.770,174.020,0.491,0.355,1.148,0.017,0.113,1.346,1.909,1.760,0.671,0.344,0.335,1
2010-06-02 11:30:00,26.509,0.129,-0.100,31.400,83.396,31.400,0.200,10.350,0.980,5.590,-9.600,0.522,3.295,0.054,0.051,0.517,-0.129,1.336,0.028,0.292,-0.836,0.180,1.804,1.801,1.728,92.736,92.736,40.506,0.540,0.243,0.298,3.986,4.097,89.953,89.953,0.001,1.001,1.023,0.996,0.993,0.983,0.024,0.970,0.055,0.160,-0.009,0.014,0.443,0.736,1.396,1.004,0.784,175.110,175.110,175.110,174.260,162.170,173.530,173.840,174.020,0.355,0.029,1.205,0.116,0.200,1.472,1.801,1.753,1.000,0.466,0.398,0
2010-06-02 12:00:00,26.518,0.129,0.100,36.100,83.424,36.100,0.140,11.030,2.160,5.530,-8.710,0.623,3.289,0.041,0.034,0.392,0.219,1.436,0.140,0.299,-0.830,0.177,1.777,1.800,1.726,91.808,91.808,32.911,0.554,0.249,0.295,3.948,4.077,89.878,89.878,0.001,1.000,1.022,0.997,0.993,0.983,0.001,0.997,0.058,0.158,-0.017,0.023,0.227,0.618,1.395,1.001,0.781,175.110,175.110,174.320,174.260,162.170,173.530,173.840,173.990,0.224,0.058,1.279,0.231,0.158,1.238,1.780,1.761,1.000,0.573,0.330,0
2010-06-02 12:30:00,26.509,0.129,0.000,36.900,83.396,36.900,0.020,10.640,2.630,5.120,-8.770,0.728,3.283,0.013,0.037,0.442,-0.065,1.368,0.188,0.307,-0.825,0.175,1.744,1.799,1.724,91.886,91.886,33.544,0.572,0.258,0.291,3.910,4.057,89.948,89.948,0.000,1.000,1.021,0.998,0.993,0.983,0.009,1.028,0.064,0.158,-0.025,0.021,0.108,0.588,1.390,0.993,0.779,175.110,175.110,174.320,174.170,162.170,173.530,173.990,173.990,0.295,0.146,1.316,0.276,0.280,1.291,1.701,1.685,1.000,0.572,0.323,0
2010-06-02 13:00:00,26.523,0.129,-0.100,49.700,83.439,49.700,0.110,11.200,2.960,5.270,-8.840,0.834,3.280,0.083,0.045,0.552,-0.013,1.447,0.223,0.315,-0.819,0.177,1.701,1.798,1.720,93.431,93.431,46.203,0.592,0.268,0.287,3.873,4.037,90.059,90.059,0.001,1.000,1.020,0.999,0.993,0.983,0.019,1.064,0.071,0.157,-0.032,0.052,0.122,0.573,1.381,0.994,0.779,175.110,175.110,174.590,174.590,162.170,173.530,173.990,174.050,0.399,-0.351,1.337,0.295,0.138,1.501,1.955,1.800,0.649,0.330,0.141,0
2010-06-02 13:30:00,26.468,0.129,-0.000,58.900,83.271,58.900,-0.300,11.380,2.370,5.450,-10.030,0.945,3.270,0.017,0.016,0.703,-1.121,1.471,0.171,0.323,-0.814,0.175,1.625,1.796,1.716,90.005,89.837,4.198,0.613,0.278,0.282,3.835,4.017,89.697,89.697,-0.002,1.000,1.019,1.000,0.994,0.983,0.014,1.113,0.077,0.155,-0.038,0.093,0.136,0.529,1.374,0.993,0.776,175.110,175.110,174.590,174.590,162.460,173.760,173.760,173.760,0.637,-1.720,1.287,0.242,0.124,1.845,2.140,1.867,0.423,0.173,-0.003,1
2010-06-02 14:00:00,26.373,0.128,-0.100,71.600,82.969,71.600,-0.810,9.980,2.120,4.900,-10.570,1.048,3.234,-0.221,-0.024,0.602,-2.649,1.253,0.152,0.332,-0.808,0.180,1.562,1.794,1.711,85.703,84.972,0.546,0.632,0.285,0.275,3.801,3.998,87.294,87.294,-0.005,1.000,1.018,1.000,0.994,0.984,-0.022,1.151,0.082,0.153,-0.045,0.094,0.181,0.523,1.362,0.992,0.776,175.110,175.110,174.590,174.050,162.800,173.190,173.190,173.190,0.620,-1.974,1.294,0.227,0.166,1.859,1.958,1.783,0.424,0.170,0.173,1
2010-06-02 14:30:00,26.360,0.128,0.000,79.300,82.926,79.300,-0.730,9.590,2.000,4.990,-12.420,1.143,3.187,-0.380,-0.082,0.602,-1.614,1.189,0.144,0.340,-0.802,0.182,1.516,1.792,1.705,84.312,83.509,0.966,0.653,0.292,0.267,3.772,3.982,83.796,83.796,-0.004,0.999,1.017,1.001,0.994,0.984,-0.059,1.179,0.088,0.155,-0.053,0.099,0.232,0.469,1.359,0.994,0.772,175.110,175.110,174.590,173.790,162.800,173.040,173.040,173.040,0.674,-1.825,1.307,0.218,0.132,1.830,1.889,1.740,0.469,0.100,0.227,1
2010-06-02 15:00:00,26.396,0.128,0.000,86.700,83.041,86.700,-1.770,10.070,3.840,4.810,-10.670,1.240,3.130,-0.403,-0.121,0.582,0.786,1.255,0.326,0.349,-0.796,0.162,1.466,1.786,1.702,86.090,85.378,14.664,0.677,0.300,0.259,3.745,3.967,79.548,79.548,-0.010,0.999,1.015,1.002,0.994,0.984,-0.078,1.208,0.096,0.155,-0.059,0.085,0.286,0.405,1.351,0.982,0.771,175.110,174.590,174.590,173.340,162.800,173.040,173.040,173.040,0.670,0.682,1.416,0.404,0.210,2.019,1.963,1.866,0.486,0.118,0.103,1
2010-06-02 15:30:00,26.405,0.129,-0.200,116.600,83.070,116.600,-0.440,10.480,4.200,4.010,-8.350,1.343,3.089,-0.271,-0.150,0.582,1.049,1.314,0.365,0.358,-0.790,0.152,1.384,1.766,1.700,88.408,86.855,36.774,0.703,0.312,0.248,3.710,3.948,77.631,77.631,-0.003,0.998,1.014,1.003,0.994,0.984,-0.062,1.249,0.117,0.157,-0.061,0.331,0.707,0.260,1.347,0.974,0.767,175.110,174.590,174.590,173.760,164.810,173.040,173.040,173.130,0.656,1.217,1.396,0.467,0.169,2.195,2.376,2.083,0.564,0.170,0.274,1
2010-06-03 09:30:00,26.718,0.130,0.500,22.200,84.062,22.200,1.360,9.880,6.770,5.260,-4.370,1.389,3.095,-0.044,-0.152,0.890,4.326,1.205,0.618,0.362,-0.787,0.213,1.378,1.755,1.699,97.372,96.647,98.925,0.703,0.312,0.247,3.695,3.939,78.231,78.231,0.008,0.998,1.014,1.003,0.995,0.984,-0.025,1.256,0.131,0.157,-0.061,0.396,0.693,0.290,1.332,0.977,0.767,175.470,175.470,175.470,175.470,164.970,173.040,173.040,173.250,0.829,1.904,1.365,0.563,0.295,1.445,1.341,1.456,0.676,0.457,0.279,0
2010-06-03 10:00:00,26.591,0.129,-0.100,61.600,83.664,61.600,0.620,8.990,5.720,3.230,-5.180,1.483,3.117,0.432,-0.089,0.518,1.224,1.080,0.518,0.372,-0.781,0.315,1.377,1.735,1.697,92.317,90.044,64.198,0.705,0.316,0.247,3.684,3.932,79.593,79.593,0.004,0.999,1.013,1.004,0.995,0.984,0.063,1.257,0.159,0.153,-0.061,0.486,0.767,0.361,1.334,0.982,0.759,176.010,176.010,176.010,176.010,165.330,173.040,173.040,173.400,0.378,1.648,1.376,0.448,0.432,1.143,1.233,1.551,1.000,0.540,0.327,0
2010-06-03 10:30:00,26.537,0.129,-0.100,78.700,83.491,78.700,0.200,8.120,5.180,2.600,-4.400,1.567,3.106,0.473,-0.036,0.233,-1.640,0.957,0.469,0.382,-0.775,0.331,1.384,1.714,1.696,87.861,84.270,43.434,0.703,0.322,0.246,3.672,3.924,79.972,79.972,0.001,1.000,1.013,1.005,0.995,0.984,0.064,1.240,0.183,0.149,-0.060,0.349,0.747,0.386,1.321,0.985,0.757,176.010,176.010,176.010,176.010,165.330,173.040,173.040,174.280,0.087,-0.958,1.409,0.409,0.378,1.068,1.295,1.562,1.000,0.642,0.385,0
2010-06-03 11:00:00,26.441,0.129,-0.100,102.800,83.194,102.800,-0.420,8.150,4.860,2.410,-5.140,1.645,3.066,0.073,0.030,-0.211,-1.081,0.971,0.442,0.391,-0.769,0.344,1.395,1.690,1.694,83.309,78.371,22.222,0.687,0.320,0.241,3.661,3.916,78.252,78.252,-0.002,1.000,1.012,1.006,0.995,0.985,0.000,1.213,0.206,0.143,-0.058,0.225,0.750,0.441,1.309,0.989,0.757,176.010,176.010,176.010,174.640,165.330,173.040,173.040,173.630,-0.323,-1.236,1.372,0.390,0.297,1.507,1.573,1.734,0.459,0.386,0.250,1
2010-06-03 11:30:00,26.464,0.129,0.200,117.800,83.266,117.800,-0.270,8.330,5.100,2.830,-4.370,1.724,3.015,-0.148,0.100,-0.126,-0.428,1.003,0.469,0.401,-0.762,0.349,1.408,1.670,1.692,82.948,77.370,20.539,0.668,0.317,0.234,3.650,3.909,75.205,75.205,-0.002,1.001,1.011,1.006,0.996,0.985,-0.040,1.188,0.225,0.138,-0.056,0.199,0.738,0.475,1.302,0.991,0.756,176.010,176.010,176.010,174.050,165.800,173.040,173.250,173.420,-0.251,-0.329,1.434,0.406,0.309,1.604,1.559,1.723,0.809,0.503,0.311,1
2010-06-03 12:00:00,26.396,0.128,0.100,127.300,83.051,127.300,-0.780,6.600,5.360,2.110,-5.110,1.794,2.957,-0.235,0.130,-0.263,-0.214,0.754,0.501,0.411,-0.756,0.351,1.420,1.653,1.691,80.491,71.598,9.091,0.646,0.315,0.227,3.639,3.901,71.485,71.485,-0.004,1.001,1.010,1.007,0.996,0.985,-0.057,1.156,0.242,0.131,-0.053,0.122,0.698,0.496,1.281,0.991,0.755,176.010,176.010,176.010,173.810,166.640,173.040,173.270,173.270,-0.363,-0.250,1.414,0.455,0.333,1.322,1.581,1.746,0.801,0.606,0.242,1
2010-06-03 12:30:00,26.264,0.128,0.000,151.000,82.643,151.000,-1.570,5.660,4.210,0.610,-6.550,1.852,2.869,-0.436,0.042,-0.475,-1.163,0.626,0.390,0.421,-0.750,0.368,1.436,1.646,1.691,74.639,61.723,8.355,0.621,0.312,0.220,3.638,3.898,64.437,64.437,-0.009,1.000,1.009,1.007,0.996,0.985,-0.097,1.109,0.249,0.122,-0.051,0.148,0.575,0.555,1.278,0.994,0.753,176.010,176.010,176.010,173.630,166.850,172.180,172.180,172.180,-0.500,-0.739,1.430,0.365,0.462,1.497,1.602,1.695,0.778,0.584,0.232,1
2010-06-03 13:00:00,26.255,0.128,0.100,167.000,82.615,167.000,-1.720,5.570,4.300,0.460,-6.110,1.906,2.756,-0.622,-0.138,-0.496,-0.655,0.620,0.403,0.431,-0.743,0.363,1.456,1.640,1.692,74.061,60.636,6.266,0.592,0.309,0.211,3.641,3.898,56.309,56.309,-0.010,0.999,1.007,1.008,0.996,0.985,-0.154,1.056,0.255,0.110,-0.049,0.175,0.464,0.567,1.271,0.997,0.753,176.010,176.010,174.640,173.130,166.910,172.180,172.180,172.180,-0.477,-0.865,1.443,0.388,0.383,1.663,1.880,1.814,0.381,0.336,0.045,1
2010-06-03 13:30:00,26.228,0.128,0.200,177.300,82.529,177.300,-1.550,5.000,3.820,0.660,-7.020,1.955,2.660,-0.673,-0.277,-0.557,0.043,0.543,0.358,0.441,-0.737,0.360,1.457,1.634,1.694,72.110,57.536,3.710,0.560,0.305,0.202,3.645,3.898,50.474,50.474,-0.009,0.997,1.006,1.008,0.997,0.985,-0.164,0.994,0.261,0.099,-0.047,0.115,0.432,0.572,1.268,1.001,0.752,176.010,176.010,174.050,172.510,166.920,171.910,171.910,171.910,-0.466,-0.036,1.402,0.362,0.329,1.818,2.071,1.877,0.128,0.174,-0.102,1
2010-06-03 14:00:00,26.078,0.127,-0.300,193.400,82.059,193.400,-1.900,3.720,2.720,-1.030,-8.610,1.998,2.565,-0.775,-0.392,-0.761,-0.926,0.363,0.252,0.451,-0.730,0.360,1.458,1.628,1.695,68.377,51.852,0.237,0.524,0.300,0.201,3.655,3.901,45.374,45.374,-0.011,0.996,1.005,1.009,0.997,0.985,-0.150,0.934,0.267,0.087,-0.046,0.114,0.391,0.593,1.242,1.007,0.752,176.010,176.010,173.810,172.330,166.920,171.290,171.290,171.290,-0.610,-0.967,1.259,0.249,0.327,1.881,1.928,1.800,0.114,0.168,0.074,1
