datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 09:30:00,67.150,0.534,0.100,33.200,107.605,33.200,7.320,5.740,8.250,25.110,97.990,15.721,1.267,0.689,0.362,0.416,2.098,-0.104,-0.563,13.120,24.161,0.282,1.288,1.250,1.216,94.156,92.823,100.000,0.207,-0.003,0.259,6.296,6.679,63.777,63.777,0.021,1.004,1.006,1.013,1.156,1.343,0.231,0.338,0.004,0.300,0.564,0.269,0.525,1.150,0.989,0.797,0.787,356.110,355.440,355.440,355.440,342.920,348.040,351.230,351.570,0.041,1.586,-0.198,-0.482,0.276,1.800,1.745,1.539,0.239,0.032,0.266,1
2010-06-02 10:00:00,67.048,0.533,0.100,63.300,107.444,63.300,6.040,9.010,8.420,26.030,100.150,15.713,1.384,0.886,0.382,0.641,-0.387,0.221,-0.552,13.084,24.159,0.278,1.286,1.250,1.215,92.840,91.205,91.281,0.201,0.001,0.261,6.316,6.686,68.153,68.153,0.017,1.004,1.007,1.013,1.156,1.343,0.276,0.338,0.031,0.306,0.562,0.129,0.512,1.114,0.957,0.792,0.783,356.110,355.610,355.610,355.610,342.920,348.040,351.230,354.360,0.337,-0.480,0.095,-0.428,0.263,1.684,1.338,1.483,-0.094,-0.001,0.140,1
2010-06-02 10:30:00,67.158,0.534,-0.000,90.200,107.620,90.200,6.280,9.500,9.910,26.100,99.090,15.712,1.514,0.774,0.353,0.797,-0.692,0.269,-0.477,13.049,24.158,0.261,1.294,1.244,1.218,95.391,94.339,96.404,0.193,0.005,0.264,6.331,6.691,72.147,72.147,0.018,1.004,1.008,1.014,1.156,1.343,0.285,0.346,0.064,0.315,0.561,0.050,0.487,1.069,0.954,0.789,0.781,356.110,355.610,355.610,355.610,342.920,348.750,351.230,354.570,0.554,-0.586,0.194,-0.382,0.266,1.823,1.391,1.299,-0.058,0.015,0.253,1
2010-06-02 11:00:00,67.252,0.534,0.000,125.700,107.771,125.700,6.530,11.700,9.950,28.480,99.880,15.719,1.634,0.670,0.361,0.977,0.034,0.489,-0.474,13.014,24.156,0.261,1.305,1.234,1.220,97.798,97.296,99.177,0.184,0.011,0.267,6.336,6.690,75.343,75.343,0.019,1.004,1.009,1.014,1.155,1.343,0.291,0.361,0.097,0.324,0.559,0.057,0.461,1.036,0.946,0.787,0.778,356.110,355.990,355.990,355.990,342.920,350.510,351.230,354.570,0.757,0.322,0.338,-0.366,0.240,1.519,1.193,1.170,0.280,0.377,0.547,1
2010-06-02 11:30:00,67.291,0.535,0.000,163.400,107.835,163.400,4.980,12.610,10.580,30.060,98.800,15.735,1.718,0.713,0.464,1.079,-0.138,0.579,-0.441,12.980,24.154,0.223,1.304,1.223,1.221,98.181,97.756,94.907,0.192,0.018,0.271,6.328,6.684,77.452,77.452,0.014,1.005,1.009,1.014,1.155,1.343,0.249,0.389,0.124,0.332,0.555,0.077,0.498,0.920,0.935,0.787,0.776,356.400,356.400,356.400,356.400,343.030,350.510,351.570,355.030,0.909,-0.020,0.344,-0.373,0.259,1.156,1.038,1.196,0.642,-0.054,0.103,1
2010-06-02 12:00:00,67.252,0.534,0.000,179.600,107.771,179.600,5.440,12.230,10.740,29.840,99.270,15.749,1.802,0.670,0.503,1.171,-0.626,0.539,-0.432,12.946,24.152,0.221,1.303,1.210,1.223,97.332,96.709,92.387,0.218,0.026,0.273,6.321,6.677,79.362,79.362,0.016,1.005,1.010,1.014,1.155,1.343,0.213,0.420,0.152,0.342,0.554,0.061,0.305,0.861,0.932,0.786,0.774,356.400,356.400,356.400,356.400,343.030,350.800,354.360,355.660,1.119,-0.897,0.317,-0.347,0.242,1.071,0.918,1.131,0.633,0.146,0.222,1
2010-06-02 12:30:00,67.260,0.534,0.000,186.400,107.783,186.400,4.770,12.440,9.980,30.090,99.900,15.765,1.891,0.537,0.446,1.022,-0.790,0.558,-0.469,12.913,24.150,0.215,1.298,1.202,1.224,96.927,96.210,90.200,0.247,0.035,0.275,6.306,6.667,81.162,81.162,0.014,1.004,1.010,1.014,1.155,1.343,0.218,0.456,0.178,0.352,0.553,0.027,0.180,0.830,0.929,0.783,0.773,356.400,356.400,356.400,356.070,343.030,351.230,354.570,355.660,0.873,-0.605,0.361,-0.391,0.210,1.313,1.146,1.127,0.627,0.142,0.329,1
2010-06-02 13:00:00,67.338,0.535,-0.000,234.700,107.911,234.700,4.850,12.560,10.650,31.010,100.750,15.780,1.976,0.502,0.396,1.129,-0.274,0.567,-0.435,12.881,24.149,0.215,1.295,1.189,1.225,99.600,99.508,98.752,0.279,0.045,0.272,6.290,6.656,82.761,82.761,0.014,1.004,1.011,1.015,1.155,1.343,0.220,0.488,0.206,0.363,0.553,0.065,0.204,0.822,0.931,0.781,0.771,356.570,356.570,356.570,356.570,343.030,351.230,354.570,355.780,1.126,-0.198,0.367,-0.357,0.198,1.141,1.062,1.147,0.621,0.132,0.216,1
2010-06-02 13:30:00,67.268,0.534,0.000,247.700,107.798,247.700,3.270,11.980,10.030,29.550,99.510,15.795,2.039,0.429,0.357,1.120,-0.545,0.507,-0.465,12.850,24.147,0.217,1.285,1.179,1.226,96.379,95.544,88.702,0.313,0.056,0.273,6.275,6.645,83.926,83.926,0.009,1.004,1.011,1.015,1.154,1.343,0.195,0.520,0.228,0.372,0.553,0.082,0.212,0.730,0.930,0.780,0.768,356.570,356.570,356.570,356.570,343.030,351.230,355.030,355.910,1.000,-0.380,0.291,-0.378,0.191,1.016,1.071,1.141,0.606,0.347,0.330,1
2010-06-02 14:00:00,67.244,0.534,0.000,259.700,107.759,259.700,3.760,10.430,10.600,29.000,99.210,15.804,2.099,0.315,0.309,1.404,-0.914,0.349,-0.435,12.818,24.145,0.214,1.277,1.170,1.226,95.791,94.831,87.081,0.353,0.068,0.274,6.262,6.636,84.997,84.997,0.011,1.003,1.011,1.015,1.154,1.343,0.170,0.548,0.249,0.380,0.553,0.037,0.201,0.666,0.916,0.778,0.767,356.700,356.700,356.700,356.700,343.030,351.230,355.660,355.910,1.569,-1.226,0.246,-0.315,0.237,1.329,1.185,1.168,0.573,0.123,0.163,1
