datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 09:30:00,160.408,0.301,-0.100,6.700,115.001,20.100,-5.460,8.300,21.490,28.480,31.590,20.261,9.534,-1.197,-1.024,-1.414,-0.768,0.063,2.693,4.567,4.406,0.588,3.995,3.711,2.841,76.047,54.970,13.906,0.580,0.611,0.598,6.148,4.989,43.831,43.831,-0.035,0.990,1.023,1.118,1.126,1.163,-0.529,2.341,1.647,1.095,0.395,0.232,0.544,0.615,2.043,3.067,2.118,158.860,156.410,152.030,152.020,140.450,149.610,149.610,149.610,-1.089,-0.465,0.102,1.877,0.550,4.849,4.353,3.269,0.290,0.483,0.515,0
2010-06-02 10:00:00,160.888,0.302,-0.200,26.500,115.352,79.500,-4.280,7.470,22.210,29.740,31.040,20.314,9.110,-0.875,-0.820,-1.581,2.215,-0.033,2.789,4.616,4.429,0.596,3.958,3.721,2.854,77.415,57.541,24.700,0.576,0.610,0.597,6.150,4.999,40.366,40.366,-0.028,0.992,1.020,1.118,1.127,1.164,-0.544,2.144,1.638,1.086,0.393,0.149,0.490,0.635,1.968,3.073,2.121,158.860,155.350,152.030,151.360,140.450,149.610,149.610,149.740,-1.180,1.847,-0.054,1.875,0.640,4.908,4.387,3.324,0.065,0.361,0.336,0
2010-06-02 10:30:00,160.700,0.302,0.000,34.700,115.215,104.100,-3.780,6.650,22.420,29.560,30.990,20.352,8.735,-0.428,-0.590,-1.455,0.942,-0.123,2.813,4.665,4.452,0.598,3.883,3.730,2.864,76.702,56.201,25.025,0.569,0.609,0.595,6.138,5.003,37.678,37.678,-0.024,0.994,1.017,1.118,1.128,1.165,-0.470,1.946,1.629,1.081,0.391,0.083,0.460,0.633,1.937,3.077,2.120,158.860,153.770,152.030,151.360,140.450,149.610,149.610,150.290,-1.200,0.566,-0.171,1.852,0.558,4.216,4.023,3.100,0.147,0.420,0.371,0
2010-06-02 11:00:00,162.740,0.306,-0.200,187.000,116.690,561.000,-0.730,7.170,24.330,31.520,34.150,20.405,8.537,0.129,-0.326,-1.200,1.978,-0.080,3.075,4.714,4.475,0.637,3.792,3.724,2.866,82.934,67.916,80.369,0.553,0.602,0.589,6.107,4.996,37.125,37.125,-0.005,0.997,1.015,1.118,1.129,1.165,-0.258,1.795,1.637,1.083,0.393,0.374,0.675,0.784,1.936,3.127,2.154,158.860,153.770,153.160,153.160,140.450,149.610,149.610,150.770,-1.057,1.405,-0.158,1.808,0.685,4.110,4.184,3.183,0.120,0.409,0.417,0
2010-06-02 11:30:00,162.603,0.306,-0.100,211.400,116.590,634.200,-0.400,7.650,24.150,31.330,34.270,20.460,8.352,0.786,-0.071,-1.209,1.617,-0.030,3.025,4.762,4.499,0.636,3.690,3.717,2.868,81.999,66.160,78.036,0.529,0.591,0.578,6.072,4.988,36.720,36.720,-0.003,0.999,1.014,1.118,1.130,1.166,-0.073,1.646,1.647,1.085,0.395,0.402,0.647,0.807,1.921,3.135,2.159,158.860,153.480,153.160,153.160,140.450,149.610,149.610,151.060,-1.188,1.279,-0.089,1.779,0.532,4.142,3.922,2.974,0.101,0.396,0.362,0
2010-06-02 12:00:00,162.363,0.305,0.100,224.400,116.422,673.200,0.020,9.670,23.910,30.990,34.310,20.523,8.168,0.796,0.147,-1.083,-0.211,0.189,2.970,4.810,4.522,0.638,3.623,3.714,2.869,81.084,64.440,76.150,0.506,0.582,0.570,6.035,4.978,36.255,36.255,0.000,1.001,1.013,1.118,1.132,1.166,-0.062,1.521,1.653,1.085,0.397,0.086,0.571,0.817,1.885,3.140,2.159,158.860,153.160,153.160,153.130,140.450,149.610,149.740,152.200,-1.094,-0.244,0.240,1.707,0.615,3.549,3.240,2.581,0.743,0.772,0.683,1
2010-06-02 12:30:00,162.277,0.305,-0.000,230.600,116.361,691.800,-0.030,10.070,23.940,30.860,34.930,20.608,8.022,0.647,0.382,-1.196,-0.217,0.231,2.957,4.858,4.546,0.624,3.594,3.708,2.870,80.815,63.933,73.521,0.485,0.575,0.563,5.995,4.966,36.366,36.366,-0.000,1.004,1.012,1.118,1.133,1.167,-0.029,1.436,1.662,1.086,0.399,0.046,0.536,0.792,1.854,3.141,2.160,158.860,153.160,153.160,152.520,140.450,149.610,150.290,152.110,-1.114,-0.210,0.328,1.695,0.731,3.191,3.037,2.425,0.433,0.599,0.538,0
2010-06-02 13:00:00,162.431,0.305,-0.100,238.600,116.468,715.800,0.760,10.060,24.350,31.190,35.670,20.691,7.896,0.666,0.536,-1.131,0.017,0.226,3.003,4.905,4.570,0.613,3.541,3.701,2.871,81.489,65.200,80.094,0.475,0.578,0.563,5.957,4.955,37.007,37.007,0.005,1.005,1.011,1.118,1.134,1.168,0.027,1.338,1.675,1.088,0.402,0.035,0.528,0.763,1.850,3.144,2.162,158.860,153.160,153.160,152.520,140.450,149.610,150.770,152.110,-1.122,-0.153,0.317,1.720,0.599,3.068,2.979,2.374,0.757,0.783,0.774,1
2010-06-02 13:30:00,162.517,0.305,-0.100,244.500,116.529,733.500,1.540,9.790,24.320,31.910,35.400,20.773,7.839,0.617,0.622,-0.997,0.051,0.192,2.974,4.951,4.594,0.576,3.493,3.692,2.871,81.605,65.417,81.221,0.469,0.583,0.566,5.918,4.944,39.429,39.429,0.010,1.006,1.011,1.119,1.135,1.168,0.110,1.261,1.693,1.095,0.407,0.037,0.561,0.715,1.840,3.147,2.161,158.860,153.160,153.160,152.590,140.450,149.610,151.060,152.330,-1.134,-0.079,0.261,1.706,0.649,2.770,2.796,2.272,0.746,0.818,0.741,0
2010-06-02 14:00:00,162.380,0.305,0.100,249.600,116.437,748.800,1.910,9.400,24.040,31.590,35.780,20.848,7.784,0.505,0.532,-1.032,-0.320,0.146,2.910,4.998,4.618,0.573,3.439,3.682,2.870,80.988,64.259,75.211,0.462,0.588,0.568,5.881,4.933,41.879,41.879,0.013,1.005,1.011,1.119,1.136,1.169,0.174,1.182,1.713,1.101,0.411,0.030,0.173,0.694,1.832,3.146,2.162,158.860,153.160,153.130,152.590,140.450,149.610,152.110,152.200,-1.162,-0.396,0.213,1.707,0.434,3.261,3.062,2.453,0.747,0.814,0.723,0
