datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 09:30:00,58.796,0.454,0.200,14.000,80.177,14.000,-0.040,2.020,1.390,0.100,4.830,-0.566,4.012,-0.518,-0.222,-0.317,-0.756,1.464,0.211,-0.352,-0.808,0.322,2.119,1.919,1.906,86.252,86.252,22.511,0.428,0.189,0.292,1.398,1.450,94.912,94.912,-0.001,0.998,1.030,1.000,0.987,0.917,0.064,0.988,0.294,0.077,0.230,0.360,0.550,1.163,1.258,0.849,1.033,52.060,52.060,51.820,51.780,47.720,51.290,51.290,51.290,-0.264,-1.072,1.416,0.379,0.350,2.445,2.278,1.935,-0.308,-0.217,-0.021,0
2010-06-02 10:00:00,59.028,0.456,0.300,28.800,80.504,28.800,-0.240,3.210,1.520,0.260,5.260,-0.485,3.956,-0.494,-0.262,0.200,1.837,2.264,0.256,-0.347,-0.807,0.277,2.124,1.920,1.902,90.476,90.476,46.320,0.423,0.188,0.292,1.389,1.444,92.420,92.420,-0.005,0.997,1.028,1.001,0.987,0.917,-0.023,0.961,0.291,0.069,0.229,0.164,0.592,1.103,1.239,0.846,1.031,52.060,52.060,51.820,51.740,47.720,51.290,51.290,51.370,0.127,1.755,1.411,0.408,0.278,1.401,1.600,1.887,0.552,0.335,0.119,0
2010-06-02 10:30:00,59.213,0.458,0.100,52.400,80.753,52.400,-0.040,3.330,1.720,0.420,5.420,-0.389,3.919,-0.064,-0.228,0.313,1.847,2.309,0.325,-0.342,-0.805,0.308,2.127,1.919,1.896,95.699,95.699,75.758,0.413,0.189,0.292,1.379,1.439,91.730,91.730,-0.001,0.998,1.027,1.002,0.987,0.917,-0.038,0.952,0.295,0.061,0.228,0.100,0.629,1.047,1.240,0.849,1.031,52.060,52.060,51.900,51.900,47.720,51.290,51.290,51.370,0.203,1.869,1.385,0.516,0.336,1.724,1.706,1.840,0.574,0.377,0.225,0
2010-06-02 11:00:00,59.444,0.459,0.100,87.200,81.080,87.200,0.130,3.820,1.850,0.710,5.590,-0.283,3.903,0.355,-0.139,0.648,1.526,2.607,0.370,-0.338,-0.804,0.316,2.121,1.916,1.888,100.000,100.000,100.000,0.424,0.194,0.296,1.369,1.434,91.833,91.833,0.003,0.999,1.026,1.003,0.987,0.918,0.005,0.962,0.304,0.056,0.226,0.149,0.655,1.066,1.246,0.857,1.032,52.110,52.110,52.110,52.110,47.720,51.290,51.290,51.860,0.558,1.166,1.323,0.528,0.336,1.371,1.658,1.785,1.000,0.535,0.439,1
2010-06-02 11:30:00,59.537,0.460,0.100,105.200,81.204,105.200,0.210,4.260,1.850,0.960,5.800,-0.163,3.891,0.570,-0.011,0.637,1.098,2.865,0.371,-0.332,-0.803,0.318,2.055,1.914,1.881,99.317,99.317,96.341,0.443,0.199,0.301,1.361,1.429,91.895,91.895,0.004,1.000,1.025,1.004,0.987,0.918,0.031,1.017,0.308,0.052,0.225,0.138,0.644,1.064,1.243,0.858,1.011,52.190,52.190,52.190,52.190,47.890,51.290,51.290,51.900,0.522,1.042,1.339,0.548,0.315,1.612,2.222,1.947,1.000,0.559,0.508,1
2010-06-02 12:00:00,59.537,0.460,0.200,118.800,81.204,118.800,0.420,4.020,2.090,0.870,5.800,-0.043,3.894,0.601,0.119,0.569,0.215,2.647,0.457,-0.327,-0.801,0.312,1.991,1.914,1.874,98.509,98.435,92.593,0.469,0.207,0.307,1.353,1.425,92.180,92.180,0.008,1.001,1.024,1.006,0.987,0.918,0.051,1.072,0.313,0.049,0.224,0.086,0.425,1.020,1.245,0.858,1.010,52.190,52.190,52.190,52.190,47.930,51.290,51.370,51.940,0.535,0.083,1.388,0.695,0.332,1.129,1.923,1.862,1.000,0.549,0.444,1
2010-06-02 12:30:00,59.676,0.461,0.200,147.600,81.391,147.600,0.530,4.170,2.130,0.990,5.870,0.077,3.929,0.682,0.319,0.621,0.275,2.699,0.472,-0.322,-0.800,0.329,1.933,1.914,1.869,97.696,97.587,89.937,0.498,0.219,0.315,1.348,1.421,92.762,92.762,0.010,1.003,1.023,1.007,0.987,0.918,0.101,1.128,0.322,0.050,0.223,0.111,0.351,1.046,1.254,0.863,1.014,52.350,52.350,52.350,52.350,47.930,51.290,51.370,51.940,0.481,0.142,1.383,0.579,0.321,1.540,2.186,1.939,1.000,0.416,0.261,1
2010-06-02 13:00:00,59.444,0.459,-0.200,155.200,81.080,155.200,0.330,3.970,2.010,0.750,5.900,0.197,3.965,0.782,0.470,0.463,-0.616,2.529,0.434,-0.316,-0.798,0.334,1.848,1.913,1.866,95.680,95.475,81.132,0.529,0.231,0.323,1.344,1.419,93.308,93.308,0.006,1.005,1.023,1.008,0.988,0.919,0.139,1.195,0.333,0.051,0.222,0.097,0.336,1.034,1.255,0.864,1.013,52.350,52.350,52.350,52.350,47.930,51.290,51.860,52.110,0.357,-0.503,1.410,0.550,0.392,1.857,2.310,2.105,0.525,0.135,0.214,1
2010-06-02 13:30:00,59.306,0.458,-0.100,166.800,80.893,166.800,0.170,3.930,1.850,1.010,5.640,0.315,3.981,0.524,0.481,0.551,-1.477,2.468,0.381,-0.310,-0.797,0.345,1.747,1.913,1.864,92.801,92.388,68.553,0.562,0.241,0.332,1.339,1.416,93.647,93.647,0.003,1.005,1.022,1.009,0.988,0.919,0.116,1.261,0.339,0.052,0.222,0.053,0.313,1.014,1.246,0.866,1.011,52.350,52.350,52.350,52.350,47.990,51.290,51.900,51.990,0.505,-1.262,1.379,0.491,0.377,1.812,2.117,1.980,0.519,0.235,0.454,1
2010-06-02 14:00:00,59.537,0.460,0.100,184.800,81.204,184.800,0.580,3.640,2.210,1.080,5.800,0.427,4.004,0.366,0.469,0.663,0.102,2.231,0.507,-0.305,-0.795,0.347,1.677,1.910,1.861,96.832,96.636,86.164,0.600,0.254,0.342,1.335,1.413,94.048,94.048,0.011,1.005,1.021,1.010,0.988,0.919,0.102,1.314,0.352,0.056,0.221,0.081,0.266,1.022,1.237,0.868,1.011,52.350,52.350,52.350,52.270,47.990,51.290,51.940,51.990,0.671,-0.040,1.443,0.640,0.317,1.481,1.895,1.791,0.528,0.265,0.296,1
